,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38
PF3D7_0501800,50.23070161,42.25160761,38.5614,26.6232788,19.65195067,9.710215,5.050409476,3.980353753,5.255005,10.47941541,17.48497685,25.0389,32.23565024,39.97218482,47.6819,52.71987015,61.46113251,70.07855514,72.82657236,64.9771
PF3D7_0917500,21.57461957,31.79406619,40.96575,50.52205793,58.25133678,62.65049349,67.93835171,70.3146,52.54862816,42.66526139,39.5904,27.2481144,19.05841044,8.82531,3.799677669,2.194608252,2.041359,3.314191218,6.053989508,11.35797
PF3D7_0826300,54.3327,42.16997229,34.0769825,29.2752,22.87831691,18.15160361,8.8849,4.471190121,3.444444269,4.472925,9.725237298,14.66592409,18.61315,26.39683134,31.87881574,36.21925,43.31098609,53.99420733,61.30220367,62.96812222
PF3D7_0920200,12.3058193,6.333565,3.327087155,2.43613082,2.4492615,4.232668678,7.544266035,12.72026,20.99100267,28.32225012,33.82925,38.22751182,46.70675652,53.99730604,57.00833058,53.8489,41.76636619,30.83800729,23.4134,16.05054209
PF3D7_0529100,45.49955,53.29075377,60.45472299,66.12885,68.54817065,73.68732971,73.59275943,66.64183088,41.7668,30.79532507,23.44718123,18.8978,18.10381878,15.54298114,7.87293,7.977252873,10.61902441,19.4656,28.83133826,37.60609834
PF3D7_0520400,51.73080052,53.99835582,54.0791588,48.9063,39.2142555,30.15238974,23.4187,19.1013787,14.63133551,7.968805,6.650141115,6.853249122,9.04248,14.98915764,20.65440862,25.28785,33.68497417,39.52596127,43.4256,48.64317988
PF3D7_0625300,30.38155,36.10075724,42.56819139,44.76665163,48.25162172,50.3326,40.41249489,29.87333651,22.7051,18.02403595,15.28879571,7.8683,3.803143382,2.549737486,2.541952,4.536145532,7.827592586,12.25194,18.50171682,24.73086411
PF3D7_1022200,6.906415348,10.32218791,18.8999,30.66048085,35.21453301,36.65175,44.94621087,50.76109703,53.49955,53.07572711,54.00046681,47.01426696,35.2947768,26.3229,19.10359941,15.78982464,14.1433,10.62396391,8.596070144,5.68931
PF3D7_0523600,43.13469791,35.19257494,32.835,24.05733345,17.41821094,8.262925,3.363282421,2.213324832,3.2121,6.88288071,11.28819904,16.0742,22.65743902,28.59944823,33.6093,37.79651759,44.15552499,56.10478472,61.82644348,59.1289
PF3D7_0709400,50.28838624,52.35832374,49.71,39.69810715,31.2165705,25.5212,16.97115848,12.37000212,6.12742,3.197593816,2.512162456,3.032695,4.419013698,6.808800795,10.658115,17.02761961,24.3253969,31.6543,38.08206667,44.91155026
PF3D7_1103400,51.94872135,43.17050922,31.6107,21.48438618,16.37774934,14.1167,12.9073201,11.86028189,6.6718,4.429352207,4.441958962,6.894045,11.78177216,17.92722422,25.0677,36.6274416,44.64403737,48.9496,51.73392094,55.29235512
PF3D7_1032800,2.1561315,3.68063196,6.551733675,11.20935,18.46012231,24.92423323,30.0255,34.90340007,36.90999984,36.7303108,35.42409045,31.3428,26.83731844,22.30681024,18.2554,15.52281919,12.7524009,5.773645,2.733677838,1.969944295
PF3D7_0303500,28.4635962,22.70011575,16.6042,12.51079224,9.824581447,4.93179,2.75444324,2.079047534,1.986962,3.338899318,5.628345247,8.878255,14.18574309,18.72217428,22.19175,25.96167843,28.65646514,29.18628707,30.70103844,32.1654
PF3D7_1338900,15.64012748,11.42933711,5.478705,3.110881396,2.139622674,1.886721,2.43308264,3.821571045,6.87803,13.43378093,20.74111578,27.1819,31.21530405,35.1220634,40.34144281,41.20486326,34.1439,28.81469883,24.76673601,21.4018
PF3D7_0625700,36.41918217,43.743,59.19191758,64.46875508,54.67421017,45.33957047,41.6437,30.49193899,21.10322659,16.132,16.02084248,13.59530132,10.530695,11.58443128,11.70405663,11.452715,14.80962542,18.53214291,22.7534,29.73642773
PF3D7_0624100,17.95506442,22.09635,29.12769613,36.33017653,36.7941202,39.26237223,42.7978,31.72272391,21.29877923,15.7892,14.38003663,13.24116947,7.539335,4.46387814,2.656002031,1.853852,2.714839031,4.328435766,7.016935,12.79429534
PF3D7_0313700,2.508619271,1.717037853,2.037852,3.991602547,7.611460656,13.398485,21.52711137,28.78460738,34.8884,43.09419114,49.30472661,48.99996433,45.58618695,34.595,26.9287927,19.27752743,12.7356,10.67461851,9.326113081,5.12798
PF3D7_0521400,33.06415632,29.86621264,24.68327072,20.4187,13.75367119,10.36444385,8.97832,7.593817221,6.92313003,4.736015,4.079984967,4.629590249,7.63704,13.2011796,18.6311265,23.1264,27.85733536,29.94116022,30.81285,32.12511629
PF3D7_0111400,30.53319691,30.6222429,30.3093183,28.2815,23.27227183,17.07747362,11.5936,9.376818131,7.96053118,4.567285,3.165845137,2.821782599,3.031165,5.1181099,8.162383223,11.70359,16.31970067,20.40898555,23.44325,27.27602738
PF3D7_1236000,13.11799978,12.03515,12.03449977,12.82429044,15.6882,20.44426309,22.43379019,23.44625,27.87431366,32.20025142,35.4887,39.3645879,44.90217513,49.14431534,49.21964976,40.198,29.34726085,23.99709605,21.6302,16.72276763
PF3D7_0205600,29.70921363,28.8761,24.25466946,19.14532802,15.9419,16.66715926,15.2656562,7.495915,4.706691177,3.880376915,3.94844,6.823710525,10.86473908,15.16355,19.0927076,21.97503567,23.95955,25.34888059,26.97102785,28.88141948
PF3D7_1119700,10.47736315,10.84195652,13.63136128,25.3923,77.89256809,151.3905118,218.504,241.3749538,219.9700196,83.75895,39.31044241,22.43391775,17.4278,12.74500937,9.872294564,8.3051,7.564598388,7.889380909,9.319185,10.5540776
PF3D7_1345200,27.29800659,28.89931262,28.1076919,25.60019293,21.1665,15.18165864,12.12689417,10.78977,8.914194694,7.743381475,4.82116,4.431097384,5.489049223,9.518855,14.44195269,18.39689959,21.24455,23.88589307,25.64058328,26.708
PF3D7_1034200,6.491825,9.202536418,12.12784767,15.32745,18.86182198,23.21259976,26.75288372,28.5929771,28.684,22.21402103,15.8951658,12.1717,10.5167497,8.693993933,3.9864395,2.339362417,1.662184113,1.588093,2.257346863,3.814365634
PF3D7_0918600,11.332,9.027762472,7.849944575,4.687645,3.931486329,4.451320456,6.57522,10.00503587,13.24243862,16.02325,19.67829531,22.26793705,23.9126,25.18632884,26.9207711,26.42771999,25.13441518,23.0211,18.39215159,14.26643719
PF3D7_1239500,21.57105243,17.05250644,14.4356,10.89900534,8.445344305,4.358159,2.52429422,1.997142847,1.9988985,3.66063236,6.468938646,10.05336,13.38995665,15.61338678,17.15545,18.72649176,21.0732395,24.50054129,26.62547498,26.8318
PF3D7_1317600,10.01246,8.0860339,7.185120389,6.356065,7.980350593,8.904515003,9.321335,10.57513759,12.62024263,16.1137,22.96269278,25.98998509,26.9487,29.27310124,31.86323419,32.63305043,31.0329087,22.9132,16.70990429,12.58549827
PF3D7_1225900,24.29490222,25.20941222,24.71565663,20.4449,14.58183446,11.35328527,9.96393,8.965502569,8.1066092,4.4338835,2.696193757,2.377910791,3.31812,5.477010344,7.527893956,9.34045,12.84354903,15.94822323,18.38055,21.4234874
PF3D7_1345500,24.64228151,30.0253647,34.57415457,36.20774239,33.1329,25.03346132,19.42757965,16.8528,16.00553984,13.8787575,5.654215,4.349797008,5.119861149,8.000215,12.08600808,14.58687496,15.97,18.09466237,19.42690024,20.3743
PF3D7_1357200,4.12989,5.796741051,8.49698633,12.187805,16.55638754,19.4478538,21.46145,25.6475528,31.28139382,33.51178024,32.76060066,25.0016,17.19938342,12.24174,9.98545,10.45425,10.38040421,6.72351,4.446652562,3.743003211
PF3D7_0925800,4.931410868,5.75431589,7.109735,8.526168015,10.99145999,15.12725,19.75493217,23.48377599,26.27635,26.82870328,28.80944184,24.86898367,19.84765589,17.0265,14.00979106,10.96045149,8.47318,7.938238901,7.302217616,4.62388
PF3D7_1432000,12.58206122,8.52832,7.200414302,6.608433688,5.59648,6.652238755,8.799924279,12.24425,15.49716854,17.79511421,19.31645,20.55023817,21.46870792,22.446,26.83253022,26.88621146,25.2119007,22.47890877,20.177,16.80785317
PF3D7_0817400,11.11785315,12.899875,18.7339363,21.72943552,21.9703,20.64246355,20.97012405,15.94616655,11.57882079,10.28317,8.876615653,6.865390843,4.84472,4.807201901,4.569587826,3.11616,3.179094713,3.905140087,6.211005,9.024270072
PF3D7_0828400,8.633402966,9.74221,11.68545801,13.71437777,14.52502222,14.84295801,14.6477,11.67586325,8.482941717,6.41762,5.850639017,5.309539122,3.013401,2.127277914,1.649182305,1.484413,2.065565415,3.314665346,5.29423,7.209198354
PF3D7_1301800,2.097659716,1.657834246,1.48623,1.345967784,1.302414642,1.274495928,1.255792894,1.252012,1.668508754,2.665144435,4.75853,8.155068932,25.51992988,78.77695,49.99690258,26.4971875,14.21885,8.684224903,5.364886948,3.24735
PF3D7_0600800,9.901415,4.952226543,2.434766545,1.601036,1.244642235,1.14069,1.066692911,1.057228593,1.118052,1.030606074,1.063420443,1.309904,1.430913875,1.55237339,1.560914,1.955700925,3.373321237,6.994835,11.99983761,12.73619871
PF3D7_1322400,1.684042296,1.62915,1.384468648,1.32023991,1.381743152,1.514333922,1.618591,1.612174704,1.834668148,2.47678,2.248624444,2.404537507,3.4063,4.418969024,4.609875759,4.083075,3.236783377,2.402978195,1.7996655,1.72012438
PF3D7_0111200,6.423636823,9.78953,18.50740678,25.02654016,28.8715,38.02312609,47.04613955,41.99213466,31.56522613,22.1256,17.90780208,14.47202512,11.3506,8.74606001,6.511150867,3.0870625,1.4196601,1.13807624,1.89809,3.888055893
PF3D7_0202500,82.18062612,39.96625,27.81943368,16.33012424,14.40627879,20.08058185,67.1622,577.9244666,1145.898117,1782.93,19344.03361,23612.53045,12882.745,7596.393691,5294.530937,4171.465,2646.285939,1454.911589,687.3765,233.2270128
PF3D7_1001500,16.66160649,16.14200844,19.2011,76.19515616,185.4824584,388.815,942.5037709,2249.204017,11915.14,13673.66252,13058.08552,10462.08,6431.087851,3160.650464,1203.615,338.2196086,100.4316188,48.06475,28.63830691,19.09426854
PF3D7_0818500,675.5245153,559.1664795,516.1975,411.8774604,308.9642008,225.8255,157.9996359,127.8873559,116.5675,112.5252183,113.7936854,121.7724819,161.2133112,271.49,457.3436402,612.2845658,753.278,1710.197334,1840.104625,976.514
PF3D7_1361900,109.54815,218.042281,318.2325201,400.07,484.4668639,537.9349088,525.5284843,494.3237243,442.511,254.0706386,186.4546641,177.313,124.2862547,87.84757667,38.61628,13.20692337,6.355080278,7.01864,19.36721524,48.68589868
PF3D7_0935900,60.91626848,112.517,454.1506261,1357.095827,3819.83,3423.133935,2802.500943,1878.55,1030.584726,469.5535724,159.9558,48.05290652,16.66031892,8.693015,6.074481048,4.4743252,4.080450378,3.974421142,4.35082,26.96160849
PF3D7_0214100,98.95894379,79.5071,66.52560313,64.89031469,69.56535,79.34134679,87.74845972,97.36929248,130.0836415,173.337,186.277312,181.1218148,160.407,214.6052079,278.5151995,313.1685,230.749503,174.9166987,145.9005,121.5651497
PF3D7_0107000,151.91192,136.066,88.82614353,64.93302401,32.28183,12.64509459,5.818079242,5.035495,8.326934777,15.36905318,29.27415,63.26929781,106.78507,156.561,209.1082645,275.076788,342.8033384,362.4040929,296.733,196.5303694
PF3D7_0820300,28.4019,31.53122227,33.14073053,35.20969454,48.86033468,94.958,208.9440734,263.790464,277.128,271.3042963,271.2407778,247.086,175.7666937,132.0915226,115.9055,96.42788111,75.18164272,54.22765,39.1112634,31.48031735
PF3D7_1442100,22.41822593,13.3168,6.146522222,5.01538654,12.700205,30.25302506,53.03278946,76.0613,91.74210093,102.7488616,110.8465,118.1661909,131.034085,148.6398759,151.4988121,121.106,77.04510733,63.94480665,62.3418,32.38294801
PF3D7_1221900,327.3269982,357.5835,279.495976,238.4743615,222.6135,173.4520181,111.5829538,54.6695,24.83715712,13.11446562,8.683685,6.011128517,4.634340652,4.495278659,6.821481495,19.7023,47.51164443,54.41628889,52.4274,194.9909574
PF3D7_0413700,9.437678934,21.93114523,42.9795,73.25413515,98.78451843,116.664,127.6884921,142.6140184,149.155787,146.2092628,118.067,80.66271152,61.08154734,52.1401,36.57641291,25.2167762,10.677605,5.0366296,3.485046426,3.340305
PF3D7_1230400,124.3409296,130.2817981,131.1167325,120.298,73.60859282,55.52700504,52.6329,33.68686721,25.9476965,14.782515,6.7949161,4.557739204,6.75065,16.9384018,32.79098592,52.1798,70.7560306,83.81423591,93.39225,108.179587
PF3D7_0219900,326.0822117,240.8498806,177.241,112.9400576,65.62026522,35.3556,20.99653801,15.42341866,13.0765,12.90105914,14.05095185,13.15014815,12.8142933,13.9559,36.18610161,76.85727836,155.232,756.7641267,853.6427762,453.6015
PF3D7_1433600,26.01265532,19.87751852,14.51057,6.595351481,4.951407337,10.509685,18.80547919,31.07655355,47.36185,67.72532179,88.81559058,108.0506,124.4785997,165.2107172,180.1549141,179.7416422,143.271,74.09954837,51.87715414,49.0185
PF3D7_1021900,7.139423907,4.7739487,5.86277,14.74367389,29.35833003,48.6404,67.54561785,83.56709143,94.8264,101.8182794,103.2516454,104.7954019,107.3345611,108.822,101.5029395,87.6365899,68.0343,47.37740416,35.55947903,16.485045
PF3D7_1226900,71.43392329,83.93195,89.7321532,92.26619157,96.98375,103.0064531,111.3470076,129.4350038,130.6710522,95.8066,65.1182219,58.56807407,59.1,45.3199312,32.28417596,14.33318,9.882834403,13.40904825,29.55875,52.47868278
PF3D7_0702000,2.53103,21.30288588,43.81116714,69.7647,257.5534605,554.6320299,816.8255,496.9307552,269.4255935,169.5285,104.0799729,58.99669112,28.38065,12.39893587,5.536783358,2.741695,2.111680618,1.742020392,1.626820585,1.688400341
PF3D7_1022900,9.684993139,18.81435,32.12398755,43.95670702,53.65055,64.92093258,74.44058445,79.38020314,82.6131336,83.2118,73.94183692,68.42335532,66.3769,56.0232009,42.88917663,17.062765,7.037039892,3.232934074,2.474625,5.009695488
PF3D7_1133200,5.532164785,2.930968897,2.5126315,3.023689271,4.526339636,8.363145,17.49099205,30.9521639,48.23425,64.49943814,79.61854941,89.6005548,106.6042414,117.287,98.38401372,77.68481474,61.5904,42.746635,30.69847123,13.140095
PF3D7_0403800,302.26295,109.1334435,58.2080333,48.1551,39.22554257,28.89917209,17.75095,9.950220665,8.726350289,10.860225,17.02068342,22.81640019,28.33346218,44.9128352,74.7231,130.9577341,241.0407655,470.899,1154.940649,1178.790827
PF3D7_0219800,22.10583111,22.96995556,22.58024444,28.88409454,53.735,64.55574756,78.79496476,101.082,141.7026005,145.4124882,98.33385,68.12458915,53.52899032,46.66255,35.2200381,25.07896845,18.05475,14.21839774,13.91764676,15.3871
PF3D7_1224000,91.5444,76.65173783,59.79454843,43.8199,31.4550279,27.13986188,35.92455,45.18478853,53.50555736,59.6075,73.68289103,87.46253396,98.50785,109.1258555,117.0768968,122.465,124.7295279,130.3267372,115.1021412,98.97944207
PF3D7_0209700,21.77743234,21.66097428,21.59350029,21.581,29.52941209,40.80539341,52.1961,61.53774695,74.14615375,118.12635,106.5959541,97.09630438,89.13125,72.10295948,54.63990728,40.4907,29.81006948,24.66657737,22.35745,20.82598714
PF3D7_0403600,71.01591476,54.12504527,36.4194,29.76715361,23.21980843,9.552055,4.185023191,2.479843507,2.2051975,2.789365839,4.539580148,9.166085,21.05764829,36.86022949,54.82275,69.11511622,82.25395785,85.6721067,86.38151859,82.3331
PF3D7_0904400,6.876126874,9.43452,16.38211162,22.83141756,27.9188,34.24776161,43.24318792,56.09025,73.09592307,86.85924167,93.25781528,95.91714887,95.2894,67.71192704,53.06908983,48.9365,34.7811164,27.75625515,15.28737,8.330431117
PF3D7_0504400,79.3357771,54.9085,36.24974312,25.38664445,20.3005,19.64624483,18.34561006,9.125935,4.555528922,3.30688504,3.618045,9.654201975,19.53399926,32.39795,47.39357858,58.45709589,65.7069,72.74353915,82.50869992,84.39246107
PF3D7_1473900,72.9030933,57.21533843,43.17075,29.02619091,20.34311514,15.5338,11.35873269,10.13660864,9.719509322,10.11068375,13.5938,29.15329403,32.64285556,28.9753,32.64068086,45.21207779,112.88625,109.4993991,100.0553719,89.6881
PF3D7_0215300,146.2250359,126.98995,98.3676,63.99411096,35.75759493,16.83165,6.229538523,3.108857277,2.383705,2.046335943,1.815497433,1.62301155,1.593936124,2.03808,8.545686906,18.97638246,36.1035,156.0354664,172.1846667,158.6745
PF3D7_1015400,24.3331621,32.40996632,38.59245,47.11869475,52.45369259,50.49940741,50.13123333,52.0859,42.91410546,32.73945767,25.0934,18.5519802,13.86498974,6.77708,3.712119574,2.965756746,3.0623,4.711044528,8.136208032,14.2854
PF3D7_0414000,66.82473077,72.88149257,72.67505181,70.08398828,59.4355,42.29092028,29.50382599,22.2389,18.84623344,16.42219194,8.477185,5.044633734,4.337241906,5.25706,9.751993076,17.21892262,27.54005,39.84944486,51.15222129,60.05
PF3D7_0618600,46.33455,49.94615033,51.07507908,48.83138039,43.72089274,37.8681,32.85218884,28.03438494,23.0795,16.19952213,11.56722199,5.35372,2.736100965,2.187238705,2.86525,7.10612205,14.20252951,23.9557,34.45830697,41.7710595
PF3D7_0715600,6.379795,3.231017164,2.346833705,2.522207,5.429390267,11.23496555,20.7233,34.09186819,45.63998983,53.77045,57.82508109,62.62088133,63.63143511,61.79502693,50.6204,35.02023783,25.24409791,20.0996,14.84961741,12.06984782
PF3D7_0720900,50.6897,58.49180002,69.19569007,70.19594504,64.50826324,42.9838,35.03646665,31.80188297,30.1489,26.86184246,21.73450923,12.803225,9.243958342,8.126705114,8.685445,10.71890146,14.96798214,22.91085,32.59146633,42.40466884
PF3D7_1427500,78.65589851,73.37778591,62.25552326,49.7751,32.99039326,23.62924148,19.094,14.24617076,11.47438649,6.34178,3.511871637,2.805103291,3.39736,5.982052444,11.26632911,21.04235,37.0596111,51.42956136,62.7512,72.66322726
PF3D7_1017000,53.32949739,51.60829478,45.48274591,34.1957,22.40720437,17.56217426,16.1123,15.57096211,14.31864847,6.531985,3.109668938,2.228541678,2.5015815,5.844586203,12.38747776,22.4152,32.64354107,40.99779784,47.13125,50.67431925
PF3D7_1330200,34.3996,29.90502059,23.80463649,12.85777,11.16266819,11.57875523,13.25805,15.64958781,17.16097046,18.2524,26.75184111,37.9182343,49.99315,65.66581443,79.52372664,81.10880776,79.54430218,68.4778,50.80234637,39.84216361
PF3D7_1321400,40.35425,37.55731361,32.26128508,24.99185,18.85318093,15.8616384,15.9615,21.56858369,29.16808967,35.80195595,38.7072,37.9832,47.03878284,63.54010904,94.8753,361.4202415,394.8736967,121.9856,55.14794234,40.80739678
PF3D7_1320100,2.000372843,1.9353125,3.746125837,6.628779176,10.60896,17.0027149,24.2507817,32.0275,42.63623939,58.38345968,74.04350762,79.65500445,69.2074,53.83609233,39.6482747,28.6113,19.4098523,16.29831836,8.3884565,3.577075805
PF3D7_0524600,37.1055,21.86256789,18.34403704,11.644285,5.879122037,4.015004942,4.900255,6.863478638,9.461496499,12.7712,18.92729833,25.68613341,33.0054,45.88005053,56.6844211,73.06493833,79.96598099,73.3488,59.40944179,46.88372044
PF3D7_0932600,19.31073706,16.2485852,8.63839,4.677408577,3.279806722,3.314975,8.2229723,12.90635647,16.94415,26.53747108,34.86795611,40.80035,44.09961245,46.57730156,58.79799522,59.8764503,40.4596,33.1013005,28.51455759,24.9891
PF3D7_1034500,26.78255,28.32674354,32.12397044,37.43301855,39.59635434,36.5456,30.12196918,23.83634722,18.7381,13.85186335,10.33331317,5.00773,3.060010587,2.220028027,1.8901605,2.841357313,4.871857004,8.585155,16.33815939,22.8448147
PF3D7_0802500,14.6941,18.02517453,20.56087784,21.65854818,27.38120925,42.7971,77.43682285,83.22317901,66.1689,47.39976536,33.54154332,32.32775,29.71441865,27.05474003,23.7754,19.87469853,16.14546792,13.34075,12.88632145,13.39601228
PF3D7_1427200,32.15683688,44.25439172,49.482,48.55301771,46.5871568,42.8895,34.0605694,29.68314587,23.85955,15.31116688,10.45120633,8.288615,4.910074719,3.126661671,2.480725,3.779246205,5.646901067,8.540135,15.74925672,22.37089468
PF3D7_0408500,32.96003918,26.70543449,24.683,17.29722327,12.23946147,6.021715,3.358835152,2.201082391,1.9204515,2.447228532,3.681802436,6.2226,10.9268683,18.02136993,27.1229,35.54689406,46.21054616,57.02328419,59.80234057,48.3571
PF3D7_0501400,8.149185,3.560034258,2.668351913,2.680275,3.275822297,2.780122045,3.502731867,4.351828875,4.88792,9.621048948,16.4191848,26.74,93.16690106,279.5395641,490.953,281.9242427,144.8292836,85.8648,41.57408628,18.67387966
