,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44
PF3D7_0932200,109.37,200.2343152,317.9069883,482.646,882.9210091,1272.441188,1637.7,1006.234913,656.9862268,475.8255,208.8126197,73.23411067,29.904785,18.62598536,11.19457172,5.852355,4.28933742,3.567721115,2.81117,4.712157902,8.942813208,18.806,70.88468574
PF3D7_0823700,60.1568,60.66776296,60.05245545,54.8646,28.99252655,12.06651456,9.02245,12.82435467,21.4179061,35.1289,47.23437615,54.10842025,58.3321,81.6704564,90.89556049,96.5726,143.4991112,228.1243593,280.945,246.672356,195.293513,139.031,74.65727916
PF3D7_1362200,38.5087,31.06808194,23.77495281,16.6314,13.32693511,10.60008216,11.063835,19.93018253,35.6123158,53.30115,58.50949804,63.16584548,69.03465,87.28549452,91.65538191,86.05705,99.01201917,110.6565168,89.5535,86.67236615,81.96395241,71.3672,47.97273599
PF3D7_1356200,73.9042,51.44096572,33.73986247,21.6175,19.62417603,16.74131877,12.961,9.327752678,9.091043082,12.813,21.07646668,31.76715062,43.2865,53.9026691,62.10391285,69.0529,84.32008214,97.41184623,99.1541,132.0848797,140.5017151,125.703,91.20156316
PF3D7_1434800,283.74,203.8875608,135.9296049,84.6191,48.68082452,24.72550816,15.4213,11.24337849,8.00378743,3.619777,2.51159456,2.624092378,3.11544,3.807289789,4.484382804,5.851915,16.09387353,29.90807206,65.7351,196.7035547,315.5869974,379.069,323.9973846
PF3D7_1427800,25.6386,19.49169109,13.05110367,8.30459,6.066405024,4.548879505,6.74105,10.35511956,17.76928814,29.09505,31.63195745,34.26111319,37.5997,42.38162787,45.04129437,46.2018,48.64487975,48.15503863,35.0368,33.7266178,31.63717443,28.2118,26.65800367
PF3D7_0934100,29.9892,27.42065854,23.36963535,17.3557,13.58149458,9.558530354,6.543905,9.257901457,16.06710753,27.19865,34.12703486,38.6674416,41.70515,45.01055264,45.98624953,45.82075,47.58825393,49.22653642,45.7922,43.73977888,40.82051671,36.512,31.95849703
PF3D7_1108900,17.0818,11.8132904,7.947670711,5.46567,4.407603025,3.890321078,2.8256,2.974625411,4.340101056,8.69571,12.99388153,16.38785521,19.0407,20.307457,23.38564805,29.66215,31.79146659,33.53426427,33.5772,27.69012648,25.56048466,25.5092,20.42139927
PF3D7_1421100,6.5876,6.984626162,7.798685352,10.4604,27.3393384,100.7534012,255.069,282.8580514,245.6701086,128.105,89.66050802,64.72239963,45.23225,25.03994111,14.80403542,10.07974,5.847541051,2.730378047,2.35988,2.885158166,3.557231515,4.26735,5.939561162
PF3D7_1313900,24.9688,21.49042884,17.93922947,15.1055,12.12577095,6.892982995,4.20209,4.496743652,6.430803645,10.57128,11.32380757,12.84346391,15.78145,17.10938708,19.37334793,23.59575,32.79245898,36.79101488,32.5696,32.2784357,30.47072343,25.9035,25.3276146
PF3D7_0509600,35.57,32.95627154,27.27432665,19.2538,15.27587195,9.833431479,5.91908,4.442653494,3.865581256,3.20298,3.713218285,4.788696469,6.544435,7.699042341,8.651388226,9.76871,14.41745448,20.60516675,29.8745,40.35282767,40.82494444,35.4065,35.52761111
PF3D7_0318100,39.0188,34.5425159,28.94423133,20.8597,13.10101273,7.125655866,3.73453,2.642468995,2.21143193,1.7158855,1.825744187,2.130176033,2.762835,3.461171003,4.316288396,5.53813,11.71157449,20.70520273,33.9464,54.03012118,61.80635366,63.3806,46.88879601
PF3D7_1241500,23.9515,20.63892296,17.34349389,13.7325,10.33889293,6.834064076,3.91908,3.013867878,2.370579438,1.30527,1.411016533,1.765210678,2.53603,3.197610448,4.422795278,6.6201,8.762320246,13.81608967,23.2471,29.17526201,32.2199766,33.4862,27.37577113
PF3D7_0503600,4.78897,4.576318148,4.986681604,8.47957,36.5975949,120.3383392,285.691,162.2092644,100.8416811,107.90555,57.14551153,24.6200579,13.743825,9.885907907,7.036280458,4.146755,3.738993609,3.156302222,2.28408,2.514651648,2.699240072,2.81857,4.302061614
PF3D7_1440300,27.2277,24.92109446,20.71831906,15.2692,10.94391961,6.467874492,3.4391,2.926464721,2.521759768,1.7173,1.46026227,1.536955007,1.9176675,2.175557244,2.294043165,2.43167,4.081078267,6.497126795,9.28457,17.90479527,24.13409149,26.887,27.18668477
PF3D7_1421600,29.2962,24.65626257,18.69762932,12.9134,9.946549427,7.252937158,6.06482,8.808075137,14.01482737,20.96085,25.42880787,27.58960999,28.59015,31.33911997,33.38677695,35.787,34.86010085,34.52463704,34.7076,31.97848889,31.27138519,31.9802,30.57761911
PF3D7_1234000,18.8439,17.30776295,14.7803183,11.9274,10.16685229,8.399006025,5.084985,4.78342794,4.453526817,3.732035,2.975800128,2.54021088,2.29681,2.385699982,2.617268187,3.286365,5.086911827,6.806859254,8.15812,14.29961957,16.24960761,16.337,18.21469302
PF3D7_1030200,2.479,3.161276551,6.433413949,20.8155,76.86334249,170.6489809,267.044,174.8777828,116.1659336,75.8102,35.54817613,16.26308315,9.369655,6.513420972,4.342110519,2.613405,2.283219682,2.054967572,1.546797,1.377959267,1.365512603,1.473662,2.067475226
PF3D7_1239500,15.9007,19.72648453,20.64622511,20.679,18.65268619,13.2857228,5.982395,4.410179455,3.392183785,1.836212,1.411116885,1.288739175,1.255278,1.179111816,1.194387557,1.285266,1.407569826,1.537085601,2.44988,5.484723027,8.433169643,10.82685,14.17545103
PF3D7_0730500,13.4293,17.42454396,22.50616663,30.584,52.64692937,67.68897846,59.26615,38.18243244,24.85451649,10.897445,5.439343065,2.881758959,1.746164,1.521790638,1.366254892,1.2295785,1.118588032,1.074030575,1.201261,1.536322678,2.306168088,4.18029,10.20563918
PF3D7_0323400,2.19619,2.79596074,4.34734991,9.58798,53.508507,171.5738196,411.558,238.5075161,143.2581305,127.78815,70.54763162,28.6207771,11.62516,7.708286127,5.005073594,2.860175,2.168648267,1.633437305,1.513872,1.340705291,1.340390454,1.559605,1.938765992
PF3D7_0723300,4.39972,6.994558381,11.78680929,21.3945,49.18249297,74.06166727,83.11075,57.51314665,38.65175059,16.80597,8.462239074,4.711090745,3.0328245,2.568813745,2.13817526,1.6201515,1.309288092,1.149765211,1.334913,1.865487811,2.157024777,2.29118,3.454326423
PF3D7_1022700,2.32015,4.046138022,11.13469036,37.3915,134.1277052,207.6573889,234.2285,163.2710102,112.9689917,53.59352,20.24400043,8.114581978,4.348675,2.447714329,1.840775589,1.6741785,1.310161104,1.107523641,1.100664,1.201450931,1.336692289,1.498287,1.936471239
PF3D7_1435600,1.688337,2.687321604,6.489841723,20.9978,92.63010526,164.6785085,170.191,106.3386675,66.28806535,28.787415,12.62386215,5.51015162,2.6218,2.047621663,1.656943716,1.3636665,1.242965319,1.082782609,1.0486837,1.119709107,1.136373593,1.112961,1.407282631
PF3D7_0214600,1.437812,1.471537438,1.735179643,3.33797,17.59619841,56.6039399,137.28335,78.43264834,44.38387678,38.443385,20.05217624,8.091109899,3.89662,2.823284323,2.127195337,1.5773275,1.332527763,1.162183441,1.0890242,1.034081007,1.024179739,1.0314763,1.318660917
PF3D7_0724900,1.197016,1.184656741,1.238292347,1.654411,4.87211564,13.77406447,32.7107,21.71067584,14.67844987,12.744255,7.833854285,3.911305488,2.1407535,1.766435763,1.484853183,1.2335545,1.107387383,1.062748152,1.0915683,1.046980522,1.035907797,1.0637399,1.166320891
PF3D7_1232000,13.076,16.84780433,17.35808204,15.9935,15.28810895,11.25564765,4.79531,3.444392244,2.391159327,1.35797105,1.262385519,1.213792548,1.106701,1.062442931,1.049547694,1.0523512,1.184092905,1.275315209,2.24204,4.256486217,6.275213231,8.15511,11.35723434
PF3D7_1205200,3.02671,7.261958109,14.67107165,27.3711,60.13450289,76.94049796,60.4755,41.36572736,29.82922881,14.380635,5.42571625,2.470931684,1.741658,1.477775383,1.316701781,1.2294825,1.09333543,1,1,1.196123682,1.301516757,1.334677,2.186286038
PF3D7_1010300,78.6599,164.5408218,328.480719,624.609,1267.401737,3596.767078,8606.355,7506.991632,6686.48477,5010.91,3234.066687,2123.626903,1587.025,1181.277735,916.4096992,688.506,469.0411103,266.351086,87.5798,81.94003691,75.83904574,69.7327,73.84063402
PF3D7_1229100,46.6597,39.8846487,39.86714444,43.5447,40.93107037,52.60675079,104.793,216.3456141,344.7873946,479.7845,590.1556082,681.689338,748.272,791.2252765,781.231484,673.6535,523.3023398,409.3049054,297.512,151.8175373,85.33912334,62.3481,50.6072154
PF3D7_0201800,65.781,33.60857104,25.65364951,23.7393,21.98934094,21.35005458,29.0256,54.65243079,104.3939367,178.203,215.2830445,276.1744898,378.988,526.9357588,628.7321244,784.456,1356.1921,1722.629541,1374.94,1014.183458,613.8687773,253.933,103.0543755
PF3D7_1473200,155.888,157.5583704,156.2286864,144.749,115.1034312,75.48056225,33.6604,25.64458723,20.94744511,10.59008,8.650397202,8.975109113,11.92425,25.71238975,35.2988049,46.427,78.94057394,118.5579971,135.15,177.1688673,184.1506703,167.848,157.8697741
PF3D7_1223100,45.336,93.71262343,184.1152169,361.286,789.9942618,1200.139177,1400.998,874.8276971,550.4882001,311.9525,140.4560449,56.15161351,22.827005,14.47692076,9.11026054,5.03515,3.638567409,1.758474307,1.503957,1.78696021,2.539218571,4.77652,27.07256767
PF3D7_1434700,103.016,81.04314248,59.96726598,38.3965,27.4400337,18.01698655,13.9699,8.814385964,6.404137696,6.336252,6.770854517,8.867384964,12.73381,25.29326711,29.76317418,28.84905,51.95098536,93.53472986,154.1,231.2861708,246.3181082,226.581,139.5700688
PF3D7_0512700,57.6993,41.54499031,26.5885024,15.3724,12.14215069,7.129715367,4.018655,4.558318888,6.22329537,10.724905,17.16769316,23.36695945,28.60625,33.77548374,38.66068096,44.62685,51.76139804,56.45192593,50.9,65.04365138,75.14409676,78.4916,66.37539765
PF3D7_0617000,72.26,49.44184023,31.56723687,18.1719,12.38606703,7.56898944,5.548085,7.359531946,11.40314647,16.5927,17.69125154,20.64207281,27.0414,31.86007985,37.62590831,45.90705,65.72270072,93.70960225,111.583,146.211697,150.989615,129.445,90.54116051
PF3D7_1336900,32.6292,31.70785693,28.99553813,21.835,16.39789622,10.1159768,6.45684,8.617672382,15.91294622,30.93695,40.04066124,47.83025562,54.5331,53.95425773,56.18037902,63.8705,66.80582152,69.80160111,64.7585,61.76415392,59.28356312,56.5059,38.73430764
PF3D7_1230400,66.3243,80.75965699,88.96473417,91.0932,77.70348606,55.54808053,26.76945,23.53397237,19.11382566,6.31644,4.484868095,4.14357192,3.691305,2.674340545,2.626561867,3.46962,3.747484547,5.259663384,10.56972,25.79568495,46.417636,63.9133,65.38942152
PF3D7_1127400,30.0848,36.76287407,36.68619882,26.2096,17.65784875,12.89594753,6.475665,5.980854429,6.139528922,6.695385,10.45698243,15.44019414,20.57825,23.51518483,26.56140088,30.37225,43.2556816,56.16359259,45.583,57.97425926,57.58374939,40.1266,31.66411728
PF3D7_1028700,14.2229,20.58766165,29.93514726,47.5446,122.4620147,332.9045727,786.5185,455.8226114,258.1564304,207.93785,116.2680655,46.63641646,16.76815,11.35288491,7.215931623,3.733465,2.541915218,1.321610478,1.534505,1.768118243,2.729404393,5.96086,11.10625282
PF3D7_1118200,98.0776,60.56173016,36.61689549,21.6006,15.40488926,10.11490323,6.23514,6.436706851,6.44829208,6.307695,7.56080281,9.879543383,13.29915,17.45796544,19.81546375,21.1976,27.24635135,36.05985391,59.7093,134.1621117,184.1913741,203.34,135.4998432
PF3D7_0730400,8.35102,11.34174514,16.67309611,30.7341,155.2648012,417.5793528,874.183,482.2965677,299.7407082,321.24065,160.6303745,58.0254608,25.89485,20.24716607,14.31489236,6.37065,4.394917242,2.256117375,1.919846,2.483611926,2.540250741,2.13831,5.915513053
PF3D7_1348300,20.2641,19.33234418,17.46626304,13.7731,10.67819275,7.73801921,6.414855,10.59872499,17.33825517,24.6939,29.49861082,32.57688364,34.91845,39.13993334,42.48120674,45.4297,45.87538846,45.65434669,41.5658,35.38636298,29.17529746,24.1565,21.20690645
PF3D7_1219400,3.44724,2.456162238,2.281635027,2.37318,2.452669574,2.449449576,3.3976,4.6116275,7.736693561,14.9002,22.88874884,30.95934741,38.3238,48.13137555,49.02506481,43.70325,52.47784259,60.52539753,38.2726,24.19165682,13.08591826,5.6004,3.958723653
PF3D7_1352800,25.0597,23.9821729,21.4091599,17.0328,15.85678812,13.25386353,5.874395,4.679658572,4.136816592,3.0621,4.177417226,5.760512,7.544605,10.29259517,13.04689286,16.4627,20.37464364,24.35754843,26.739,27.54924465,27.53347927,26.7766,25.68064509
PF3D7_1422100,32.7515,35.58715445,38.85394225,43.7833,53.04623006,74.98723738,50.7411,37.8958879,30.7425753,15.8167,11.38806625,9.265852879,7.885925,7.0487018,6.167047083,4.7732,4.528542356,4.641020437,4.67977,5.993378753,9.276121847,16.1514,28.31428376
PF3D7_0321500,40.8254,42.8966068,43.04368845,41.8902,37.81190711,27.87328242,13.2778,9.938721962,7.667650524,3.068035,1.867266002,1.43042457,1.262023,1.205420713,1.205844228,1.2632665,1.670442281,2.229310244,6.05435,15.04589608,22.86900547,28.7216,37.86139808
PF3D7_1106300,32.6276,35.23632666,34.71736003,29.8233,26.5551485,18.73298367,10.482295,7.695406556,6.252876972,3.411815,2.004548716,1.472802756,1.333789,1.471615935,1.497483556,1.443158,2.232540097,3.277242292,8.4532,16.92618041,24.72445436,30.0904,31.84119727
PF3D7_0221200,61.7328,38.12267318,23.99722288,14.9092,9.568433038,6.261867488,4.809525,3.280884966,2.606186566,2.35184,2.087116521,2.24106837,2.93906,4.333786168,5.053006837,7.091195,14.93088108,23.51368144,44.9758,146.793636,173.6931194,149.723,88.24431629
PF3D7_1311200,23.3159,22.18421513,20.22543531,16.9386,14.69687517,10.6765162,7.717605,7.622911783,9.477659552,14.44665,17.52506967,20.86429467,24.2502,27.49070055,31.38769435,35.5325,36.57316432,37.65334281,31.6408,29.52523853,27.95165228,26.4945,24.28926911
PF3D7_0516600,27.359,28.65013848,28.02180317,24.439,22.22610252,16.27664302,8.919865,9.725060317,8.381201885,4.24567,3.38229928,3.037967559,2.864975,2.913493519,2.961076333,3.23298,4.73948823,6.193477658,8.53406,13.92844862,18.79779546,22.4438,26.13442266
PF3D7_0411400,12.8942,9.717517582,6.669889264,4.84263,3.666608418,2.459169164,1.9817805,2.121212885,2.50266367,3.4582,5.958033352,8.352176569,9.926895,10.29733429,11.79530153,14.86885,15.52991549,15.65563711,15.5791,12.51441474,11.80873184,12.8391,12.88776445
PF3D7_1342900,15.737,13.0078555,10.56245754,8.36792,6.683376782,5.384405701,5.66872,6.173368519,7.032955436,8.184135,8.554434378,9.221910504,10.555355,12.41126179,14.92313454,17.82155,19.47482126,20.09911784,24.3559,23.44276772,22.46148352,21.5574,17.78668739
PF3D7_API04700,10.45597,15.97316088,23.61292727,32.4482,39.21393487,43.56346048,25.1186,15.84257876,11.12780153,5.817895,3.572609085,2.721144972,2.3453125,1.61864708,1.420225621,1.5669375,1.57987096,1.616002963,1.1559,2.068474101,3.581402738,5.63022,8.540142313
PF3D7_1330600,42.1119,44.26203251,42.67890863,34.3097,27.73698575,18.07522018,7.326765,6.286111584,5.319770048,2.2795755,1.574579502,1.233296368,1.079415,1.11096814,1.161415287,1.212524,1.203862208,1.215553057,1.57378,3.883485375,9.59111196,21.0293,37.29376755
PF3D7_0525300,4.31704,4.623372698,5.213025118,7.09586,26.5790971,74.32366057,174.5894,87.8627581,46.59660767,43.780855,21.75642281,8.404844768,4.18835,2.817305434,2.103091932,1.738396,1.415786321,1.21636599,1.202345,1.282712247,1.625317899,2.59631,3.862205687
PF3D7_1320400,26.2759,25.94191263,23.63487879,16.5808,11.50495632,6.631295676,3.24467,2.49939255,1.937349186,1.460764,1.521541652,1.629571683,1.781117,2.001067126,2.368666488,3.05451,3.568280946,3.802564074,3.79689,7.713993567,12.1511532,16.0426,24.16748397
PF3D7_0906000,16.6005,13.19583477,9.612528957,6.70829,5.678857744,3.505585669,2.462075,2.030328509,1.708505938,1.355076,1.411232589,1.552653705,1.792958,1.963159233,2.156507127,2.55281,3.428803575,4.507835305,7.80448,12.54158291,16.79836036,19.3843,17.86015023
PF3D7_1435300,5.85859,10.42025607,17.24285373,27.2151,43.27081268,58.89381852,60.9313,39.54196744,26.5166508,16.19791,8.098848077,4.169053705,2.621391,1.989960037,1.622519545,1.3891355,1.262193129,1.185540695,1.206778,1.297054753,1.430170773,1.652513,4.006746357
PF3D7_1014900,4.30645,7.501427767,16.9730436,45.3201,128.6929686,178.353841,106.5905,70.31667334,49.38734982,16.44326,7.147473881,3.411166271,1.911459,1.695177127,1.504546093,1.339294,1.217333119,1.086041179,1.123103,1.136486357,1.210720359,1.580061,3.100033849
PF3D7_0818100,1.838261,1.928228705,2.797733089,8.00098,38.10539551,130.4669929,321.213,172.2410053,95.753516,96.5093,49.64996706,18.93361443,8.269105,5.510595404,3.663018831,2.2522335,1.63016406,1.182976567,1.133397,1.058712482,1.05733257,1.165078,1.641520851
PF3D7_1468400,1.626235,2.029269434,3.90788974,12.5636,63.3015028,153.8566165,272.505,155.0225806,87.32942808,62.423,29.77921948,12.25005703,5.95372,4.48290564,3.300007096,2.205818,1.707017076,1.160213252,1.105383,1.133670638,1.14532622,1.146713,1.414612098
PF3D7_1315300,6.81957,16.97228122,33.28001625,58.6444,114.6522105,136.1967013,71.37005,44.80727888,30.96366021,12.767325,5.563803472,2.82457916,1.798943,1.298894124,1.16576308,1.15375765,1.154655346,1.066868926,1.102159,1.231255706,1.418110145,1.726925,4.384513986
PF3D7_0811000,11.0932,16.21178951,19.77489853,22.3483,26.67352615,29.22872753,15.60905,12.7848469,10.14021249,3.697716,1.97808409,1.351869401,1.1357315,1.14379187,1.135641992,1.09551345,1.066602019,1.02902057,1.16492,1.278564907,1.732404995,3.46606,8.260901152
PF3D7_0621100,3.30777,6.420216815,14.07201886,33.0806,88.01435887,124.5502776,96.96455,65.98280744,47.47710203,20.95826,8.167205115,3.847085842,2.5830345,1.97454457,1.72484603,1.5920115,1.495124231,1.430432,1.537072,1.491724593,1.498291331,1.654555,2.521623657
PF3D7_1324500,19.5487,22.93270198,22.4776043,17.9953,14.77093331,9.749928171,4.57336,3.356886733,2.629987983,1.6216115,1.27416614,1.116028888,1.04589805,1.035871262,1.042788554,1.07052665,1.066607638,1.089356642,1.20296,2.031400415,3.797684989,7.32928,15.98555384
PF3D7_0508900,3.21119,7.261273028,16.6731398,35.8967,66.4442398,89.18022547,52.5308,35.19910421,24.45658567,7.527975,3.731312677,2.301294344,1.724572,1.573759537,1.469784619,1.3748955,1.193163642,1.129522556,1.252699,1.241167148,1.243909294,1.29581,2.271378789
PF3D7_0423300,1.965304,4.160606032,10.38020971,28.0235,90.27574425,153.3282488,133.2975,86.93462367,56.93201435,21.29048,8.678572119,3.716781926,1.8931495,1.535543245,1.449568365,1.4505019,1.264420493,1.170705111,1.153614,1.213105852,1.222564148,1.190096,1.570015494
PF3D7_1304600,10.32105,8.690526878,6.941452326,5.63983,4.373930148,2.716829366,1.742664,1.508525564,1.326712302,1.1099137,1.064349174,1.061419634,1.07587395,1.058804286,1.058736727,1.08477225,1.173694727,1.301562568,1.890579,3.765358896,5.821393032,7.64432,9.828521347
PF3D7_0507300,1.290975,1.457960646,1.699004841,2.18211,6.576104173,18.57042768,44.4836,29.51546412,19.98634307,17.345425,9.459837652,4.297652263,2.5316475,2.223016885,1.829659227,1.386004,1.285670927,1.136115157,1.0507143,1.026969785,1.028434728,1.0627587,1.199747462
PF3D7_1223000,7.14035,10.96882579,20.72039455,46.0277,98.30826091,133.7265036,154.0365,90.59734774,52.14681522,33.110355,16.93835065,7.965906508,3.880308,2.592614515,1.859338755,1.387831,1.090886182,1,1,1.63379037,1.784008815,1.579414,4.792126318
PF3D7_0623300,32.9851,49.96805363,58.16417251,61.0403,44.76018584,22.59239943,11.302975,8.878156939,7.003909593,2.883591,1.917935453,1.438000853,1.1543155,1.213497352,1.195778135,1.09135385,1.188741964,1.160787878,1.247764,1.943019855,3.536241282,7.36211,23.40114014
PF3D7_0108900,1,1.598142424,2.408718503,3.5108,16.5993488,38.43917993,79.11345,56.67276714,37.54662239,27.95287,13.35309261,5.663695634,3.078275,1.810210312,1.550249372,1.5542565,1.362156213,1.17336597,1.158583,1.03804606,1.02543927,1.0981229,1.02543927
