,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52
PF3D7_0526800,122.6657046,79.23028594,43.3762,62.83345926,68.08150297,60.9866,55.2928507,40.34333261,25.14195,22.00712876,21.8095712,25.6497,25.81526347,40.13118992,56.7165,60.49892017,67.35824404,80.6263,91.05689119,105.2341638,126.816,169.2850639,170.6401111,142.929,216.1615926,226.1738391,162.268
PF3D7_0414300,64.26833704,60.4164963,62.1462,54.99812707,46.32762113,39.7835,36.40811846,38.6563037,36.14015,22.94264156,14.37941942,11.603095,12.68516871,8.351060495,7.8841,8.625154122,10.59103877,15.0163,23.26531623,29.75321155,34.7429,50.35256451,52.48674444,46.0923,48.87345904,59.59902985,77.0033
PF3D7_0700100,8.810496511,4.809071074,2.82705,1.989666819,2.099248148,2.81222,2.094708148,2.020918457,2.46397,2.793741743,2.837999633,2.70653,6.387892908,11.27948255,12.804,14.06955861,17.32087683,23.27,25.1005036,27.00704011,30.0838,49.91218429,50.2082909,30.0297,24.96575924,20.39031027,15.257
PF3D7_0104400,20.13186346,26.44978311,34.1985,32.54798148,34.72607037,42.5997,35.82110741,34.47806667,30.95005,28.43678394,26.43475376,25.3021,21.10708355,18.90563437,15.3243,14.97317721,13.41593809,9.43549,7.86714144,7.657357168,7.99383,8.420246439,9.433201084,11.0213,11.35642887,12.70288728,16.8284
PF3D7_0723900,30.8413513,24.60204129,18.7221,18.98886095,20.12660202,22.0724,20.35821207,16.64173086,13.9081,12.42952102,10.62485623,8.90176,10.57559528,7.435557619,6.33047,10.30412064,14.86197511,18.5826,23.28070758,24.28517407,24.0911,24.67164795,25.67163336,27.0991,29.37734451,32.1198927,34.2887
PF3D7_1428600,14.32754376,19.79489399,25.8871,36.34845409,38.35245903,35.6675,33.51937767,30.63915201,24.00945,20.33402316,16.03517396,12.49905,13.91836798,9.334331073,7.27236,4.418324167,3.759794444,3.83795,3.642569305,3.295046992,2.97257,4.154364544,5.71341879,6.80088,5.139442963,5.382487413,9.44036
PF3D7_1337100,37.66883099,46.38394129,52.5281,40.0721,36.27768519,37.8925,15.53647037,8.504822593,10.355475,10.10767138,9.56179503,8.272395,5.561938665,4.41435221,3.73948,3.175732654,3.068888148,3.08234,2.964843704,3.156049706,4.37612,6.241004111,8.391906137,10.69629,13.10732044,18.35849695,28.5765
PF3D7_0107900,21.37875342,21.90746444,18.7432,18.14276699,17.3176694,15.7485,12.39533569,9.632763255,10.32062,10.00572541,9.194246885,6.866325,7.947152936,5.219817332,4.38518,3.461327076,3.335977768,3.808,4.963154249,5.845242585,6.40799,7.136647623,8.61609083,11.091,12.56994616,14.08341922,16.021
PF3D7_1332400,21.9744411,20.39111574,18.1033,16.93779833,15.36377614,12.906,9.029420311,7.662163445,8.89521,8.406749953,7.876877781,7.202205,8.510841306,8.434597778,7.39802,10.34657502,12.34738447,13.2656,17.22472718,18.36231241,18.1997,15.91916166,16.04780628,20.4343,27.00916409,27.40853033,23.0764
PF3D7_0703200,11.08106296,11.13705428,12.5406,15.75969928,18.82548348,20.6366,20.05979309,18.60451251,17.0426,13.36529871,10.56262091,8.943925,9.665067273,3.894558357,2.91278,2.814333451,2.771595629,2.7429,2.698050533,2.621118428,2.5378,3.661774186,4.462367438,4.84292,5.597566146,7.940839638,11.6207
PF3D7_1352800,20.40106243,17.57643387,15.0709,16.09201111,15.87396208,13.7792,13.08535111,11.66615301,11.01752,8.707538692,7.677373261,7.68156,7.438370513,6.412310314,5.98109,6.40337709,7.406652469,9.25638,11.72636608,12.92018399,13.2881,11.93832222,12.09565923,15.0067,17.99630402,20.53395897,22.0703
PF3D7_0806000,16.36945013,14.33016283,9.47925,9.51885,8.980002086,7.28451,7.149727346,6.447857497,6.014895,4.687095973,4.23454641,4.669125,4.562581924,3.907815988,3.848,4.580038343,5.503721549,6.45846,8.697544142,9.77152041,10.04906,9.93163037,10.19335549,11.756,14.27749132,15.88550134,16.5404
PF3D7_1435800,7.744072154,10.12373095,13.1896,13.52462708,14.41776854,15.9307,9.307203704,7.248565926,7.58267,7.421041304,7.154349409,6.548775,4.823759345,4.425813057,3.98448,3.486879942,3.319580667,3.26857,2.168955186,1.959511765,2.47122,2.541208518,2.68559204,3.13517,5.265848445,6.312111614,6.63774
PF3D7_0515100,4.67501402,5.52874948,6.57721,8.712794795,9.60733237,9.7962,9.41720762,8.369184925,8.10676,6.746705684,5.537804944,4.66387,4.799373633,2.454258384,2.11524,2.048774805,1.839993515,1.462543,1.522769667,1.50183137,1.381781,1.912643244,2.562922201,2.983,2.468044444,2.595212298,3.86706
PF3D7_0808000,5.702387616,8.924002354,11.6729,9.416194197,6.743725604,4.75889,3.798726433,3.099156673,3.421045,3.152588894,2.997561434,2.933095,2.42377773,2.072320592,1.86624,1.78331813,1.664554164,1.533211,1.617027178,1.658979229,1.665808,1.661733926,1.690358629,1.862841,2.220892386,2.716738792,3.45183
PF3D7_1133700,31.71246718,20.73902252,15.9241,7.753098932,7.371507407,11.8473,6.091003704,4.384508552,8.04464,14.1203954,18.63018605,22.36775,44.86798297,108.1466433,129.36,158.0005178,180.6138703,199.409,243.5524797,255.5391725,255.762,370.5996437,373.2952532,237.752,190.6647827,131.1912198,60.9942
PF3D7_1308900,154.0242287,115.7777783,80.0674,65.77931259,69.91082593,88.6409,67.88578225,49.83010293,47.8775,44.53681833,41.79820356,40.0034,51.78193662,70.56777384,103.298,142.5899898,151.7304453,151.766,168.8102518,175.4089778,175.902,217.1818587,217.4298889,177.321,211.9928519,217.5748137,186.569
PF3D7_1224600,93.30112623,61.80235327,46.3579,35.66234346,33.41796431,33.247,15.13214128,8.263937007,9.748055,11.11986866,12.49536692,13.05342,13.33755652,15.6324207,16.1046,19.49515644,27.81013805,43.6235,58.66352271,74.16255949,92.4712,143.6404259,147.6593333,118.566,124.0924884,129.0112524,131.217
PF3D7_1235600,62.53978448,123.8257037,264.562,339.0949667,546.3591926,878.553,583.4391022,468.0234767,343.988,263.7027582,174.9545582,115.00845,150.7689448,48.35801322,43.1509,34.68050676,28.41633249,24.4143,21.22735646,19.65754413,19.0402,25.02821407,37.4683526,50.6637,37.25755185,34.42374516,44.8709
PF3D7_1317300,122.0754264,88.96152548,70.9751,79.16532423,91.59462763,101.551,70.4685106,50.72401843,45.37095,35.60324183,26.89420038,21.81305,24.36393996,21.57933469,26.6239,27.59870376,30.05303401,36.0128,40.87513683,46.48528406,53.3123,62.98973308,67.34567515,69.2356,80.61615288,111.5481434,153.756
PF3D7_0705900,50.37517634,59.38370498,94.3878,123.0661136,147.8060606,163.692,111.6694074,106.189963,122.535,99.66499594,80.45959786,71.8227,74.46195959,76.56223582,55.5015,42.28505811,34.61072965,30.4841,28.3727655,28.59900292,32.1206,43.02560448,45.85888148,44.8694,52.91154815,54.21627037,49.9019
PF3D7_1115000,47.40304945,92.38592014,153.765,166.2145129,177.4659338,186.663,123.0501852,103.733037,94.7928,78.35137349,56.84792398,36.91365,27.26097264,18.45556461,17.3707,9.268180468,6.692132535,6.66862,6.905954605,8.152420309,12.6036,22.72941546,23.77614647,16.4106,9.942031305,11.2470726,25.7787
PF3D7_0306600,27.45060617,34.65458029,44.6643,58.04680501,88.21997157,127.946,101.0079259,100.0740741,90.59405,62.76423519,52.58797928,49.8762,40.66546258,20.37029283,11.8332,11.49274669,10.85389875,9.16921,4.950820316,4.049689996,5.71998,11.69236217,15.05793681,16.2967,17.58728472,19.41260475,22.3645
PF3D7_0616800,59.94354188,59.30317425,51.098,43.19638131,46.77037778,62.0606,44.95919259,39.57546667,35.9459,24.729431,19.77478843,19.47495,16.43567272,11.02014404,9.10115,8.233586396,8.210346711,8.91569,10.2759626,11.88067595,13.7775,18.57083657,20.74512024,21.4982,25.49837167,35.93159106,52.863
PF3D7_1241700,26.14397651,48.75903632,81.6759,97.8829609,114.8235528,128.948,75.14518519,57.99679259,53.7983,41.96007947,32.33036576,27.4579,25.11212665,12.38841432,9.14425,7.532004812,6.165182511,5.1455,5.045017309,5.34907068,6.92005,9.199563194,10.17186946,10.40067,8.869262593,9.280177227,14.767
PF3D7_0529100,23.48581746,36.17438088,51.4241,41.57313704,44.65023333,63.2929,35.98941852,29.29912963,34.5838,23.71158325,17.30900749,15.62105,19.74031104,6.625254638,5.04526,4.923338546,4.4843647,3.44039,3.041923737,3.380394622,4.65089,4.772625538,6.468062433,10.83731,10.75910259,11.78925722,17.098
PF3D7_0937800,7.289673145,4.327296264,2.90916,1.903758153,1.982114444,2.75009,2.151562593,2.009574474,2.1006475,2.300203411,2.310897543,2.379575,4.510363814,8.198179786,9.40727,10.11773567,12.2979867,16.7475,17.95637998,19.45882496,22.1665,31.81858278,31.66009248,21.4337,18.77846075,15.98175254,12.3211
PF3D7_0223500,6.789061153,3.832990383,2.57812,1.945211035,1.961350741,2.32071,1.951474444,1.961102506,2.33543,2.671603054,2.659411661,2.356455,4.131177426,8.227106603,10.78014,10.09156963,11.18230211,15.7437,16.8320774,18.46071556,22.215,42.35013455,41.8394953,20.4023,17.26190224,14.73550211,11.8787
PF3D7_1447900,78.20343914,95.9807113,100.8001,78.6517291,59.56413427,48.0304,26.05180915,17.79499044,17.1437,19.74089368,18.04236304,12.068545,11.26654758,6.02142658,4.43469,4.94103971,5.778814699,6.79064,7.646019741,8.82555419,10.34535,11.37246232,12.43614117,13.8046,16.51100393,23.70661343,41.8838
PF3D7_0201900,464.4013107,232.4298087,59.881,41.97944469,29.66676703,19.1426,12.62505523,7.94629694,8.47876,6.785329437,5.865369261,5.95469,3.969523115,4.308919955,5.50564,6.008933079,6.579058949,7.30969,8.155295785,8.729695223,9.19981,12.92032352,17.18654201,22.331,114.9659807,347.2235382,637.253
PF3D7_1117100,11.62796422,17.7890375,26.4468,32.22349953,38.66528388,46.9903,63.21912783,62.27023983,44.9821,32.28582288,25.37075948,21.59995,27.61601995,9.290646086,7.02943,6.352142022,5.191936538,3.71321,3.721921111,3.589582222,3.20276,4.222128485,6.506051515,9.08182,6.935271852,6.473340378,8.14556
PF3D7_0419100,16.60006737,22.85326332,29.3079,22.19671481,21.38743704,26.1864,15.41795556,12.78712222,19.4462,17.52232881,13.73574535,8.77202,7.278907454,4.255529553,4.22877,3.097610528,2.113121116,1.674247,2.196924022,2.494266926,2.59999,4.883964201,5.309625185,4.33164,5.350527692,7.883540882,12.4931
PF3D7_1416300,12.13277425,16.53896395,23.9617,25.01341817,25.36294731,25.4854,20.64747407,19.36465926,17.1272,15.42108806,12.61896526,9.280235,8.488839138,3.783285926,4.12996,3.004638336,2.243335738,2.01154,2.271365114,2.895706621,4.08922,5.789407799,6.868857105,7.4189,7.692646817,8.490588417,10.54247
PF3D7_1309800,15.59217568,26.65166663,41.1919,41.89409329,41.68164632,39.5223,19.55502776,13.65173672,14.99665,14.44679936,12.81972088,9.536575,7.90720513,4.981434549,4.39695,3.319111726,2.851397342,2.71049,2.592391786,2.59505866,2.78014,4.784473192,5.44396963,5.43554,6.77417151,8.613893624,10.79416
PF3D7_0611200,13.66437903,24.95043137,38.03,37.46977015,36.27066849,34.0885,30.07378644,27.09914529,26.55075,24.46407818,21.51635287,15.84705,12.56426662,6.80550087,5.32583,4.138239542,3.479489964,3.18092,4.187764444,4.142889259,3.00783,4.52140037,4.905765185,4.49038,4.558444873,5.192315098,8.05121
PF3D7_0620100,11.60843333,13.80546918,24.3208,34.42320122,41.52119257,45.1453,43.96281626,38.41574065,40.53635,40.3211271,38.15379816,30.286,22.91615725,17.60887066,11.7453,12.96018889,12.39704778,8.85361,7.375342592,7.386447778,8.17687,7.638936667,7.643759822,8.58632,9.708448387,10.99911698,12.0031
PF3D7_1343500,8.009827631,12.69965642,19.0549,18.14697407,21.42743333,31.7081,30.7018037,31.0637037,24.58525,19.13072692,12.86931551,8.116145,10.62996964,4.787366019,3.71666,3.312053202,2.935266993,2.54874,2.221795527,2.162011295,2.21745,3.294262549,3.7932706,3.8642,3.462133333,3.782761872,5.95961
PF3D7_0712400,3.540078714,2.367148305,1.789828,1.408226499,1.414640185,1.635895,1.424532037,1.382834569,1.4610515,1.599258032,1.695148271,1.888142,2.97053267,3.665426799,3.87405,4.553708808,5.244284816,5.85867,6.679052986,7.440315332,8.21566,10.4973732,10.53101949,8.47082,7.989244563,7.15345769,5.50496
PF3D7_1234000,6.89732935,9.548943983,11.5262,9.236007407,8.599111111,9.0696,6.817185185,6.580836667,7.309745,5.281465749,4.110658784,3.70084,3.76101919,2.758154815,2.76834,2.364606707,1.98365396,1.800094,1.912386485,2.047290251,2.15569,2.216023898,2.620181369,4.01714,5.441183108,5.570725185,5.01674
PF3D7_0213400,7.724895974,14.74817081,25.3763,31.10787866,31.36792421,26.8096,15.31601653,12.33734074,12.1763,9.510060146,7.227323445,6.030615,5.656074017,3.939645467,3.74042,2.510698522,2.144369657,2.21853,2.555401454,2.558227778,2.27045,2.569980157,2.956203087,3.22387,3.231611428,3.420244697,4.53419
PF3D7_1145500,8.477972109,12.83366232,18.0513,17.44789696,16.44600096,14.9062,9.165127999,7.606947375,8.657455,8.277531937,7.125729753,5.04885,5.0222723,3.28570122,3.0774,3.136977778,3.15687739,3.1495,2.873004091,2.794698986,2.88865,3.07545941,3.260163815,3.43643,3.751153153,4.521052434,6.26744
PF3D7_1350700,9.860509552,11.2845148,11.878,15.63148957,16.15824187,13.1373,9.632416621,6.109957439,6.558895,5.635351625,4.764199574,4.225535,5.047207825,2.821585427,2.58411,2.373110027,2.119328531,1.895919,2.013365382,2.17039743,2.33108,2.517308276,2.940507172,3.51018,3.276772593,3.801266823,6.62332
PF3D7_1430700,3.826232095,6.25782381,9.99204,17.17053518,25.01101886,30.5367,18.63500994,12.70428897,10.905055,8.92225427,7.259662526,5.99461,5.131813516,2.876649321,2.76644,2.154688394,1.66405995,1.439577,1.698313296,1.704068852,1.461777,2.208957,2.412690202,2.16398,1.934836465,1.945190796,2.34369
PF3D7_1014000,1.57529617,1.818025843,2.68669,3.648137318,4.590689722,5.45582,6.212068954,7.170801081,6.69194,12.59239296,14.03921318,11.681075,7.010219758,4.109149403,3.73053,2.586812839,2.123984344,2.02243,1.931693459,1.705521438,1.36921,1.748887037,1.779550926,1.487485,1.488295938,1.497909098,1.537169
PF3D7_0222900,2.09897055,1.702783106,1.36378,1.314118082,1.193650554,1,1.146248889,1.169603715,1.0630901,1.270232248,1.279757511,1.0998304,1.231287964,1.467760328,1.676911,1.721228369,2.138209071,3.29703,3.502661995,3.720390369,4.03353,4.645287258,4.696905372,4.15418,3.34093813,2.786136427,2.45892
PF3D7_0908100,1.583141675,2.155835434,3.59907,4.470082393,5.7606082,7.12238,6.968957778,7.978103704,8.337015,8.023160988,6.634364265,3.76707,2.80541631,1.790175241,1.573975,1.457253281,1.469474778,1.562677,1.366658469,1.28981142,1.285804,1.426748461,1.532562539,1.570327,1.42061663,1.379222075,1.444696
PF3D7_0501300,687.2793992,275.9605423,102.142,63.24241933,72.09711111,113.846,48.49674074,30.02155529,47.2599,103.8251236,273.7137549,657.679,1189.129168,3182.02006,3986.76,3335.700741,3249.673333,3654.94,3443.488148,3526.043051,4492.67,8153.756208,7691.900695,3126.43,3009.60832,2604.610402,1490.11
PF3D7_1353100,3171.227018,1527.001524,721.044,306.5050488,251.5857037,302.502,112.1985185,54.84433244,86.25065,128.7736462,176.3203565,236.418,517.9309371,1190.316851,1469.08,1646.189536,1749.026301,1823.13,1972.940561,2205.83166,2535.77,2904.419748,3175.084307,3413.7,5167.893522,5663.716631,5274.06
PF3D7_0721600,2333.404519,1990.098413,1687.07,1525.561864,1567.090741,1769.35,997.073741,592.0288343,473.421,363.0829901,358.0431013,462.641,701.6257168,1667.573771,2093.02,2020.745926,2101.033333,2402.7,2267.877778,2345.648578,3002.14,4258.401792,4080.275926,2614.55,2858.283333,2893.713722,2646.16
PF3D7_0316600,654.4490403,326.9533518,164.227,162.2356844,181.6742222,237.932,125.2931852,90.67481481,94.4247,75.34851026,54.81168874,42.257,74.556354,41.46856505,46.6939,69.58323766,92.89608809,112.1,132.2841548,166.9343021,234.993,395.5508641,482.8169018,526.093,1208.759719,1379.02259,1091.37
PF3D7_1116200,89.97046106,65.81641379,54.4728,31.39401636,32.40598148,51.8565,22.55375926,13.72126739,17.2835,23.19534593,22.43854444,15.5301,31.35243244,46.35770018,69.8572,77.17077367,86.39263407,100.9247,120.4973437,144.3429634,177.517,296.8947572,294.7737037,189.31,190.4174074,181.2938199,137.48
PF3D7_0811400,191.5388798,167.7764048,158.742,149.4768265,157.1970741,184.783,117.4172807,83.10614944,68.3261,55.14810157,46.00198256,41.9184,54.92251746,78.60437528,102.159,122.2713157,126.2992593,125.94,138.6296635,148.9832078,155.282,179.1681657,180.4931111,164.582,172.0185436,194.6552712,226.537
PF3D7_1439500,6.421465185,6.471764074,5.31589,6.982892876,8.272625275,9.09141,42.38522863,82.89703936,74.5809,115.7832009,159.6021598,194.9358,148.9297864,210.4614766,223.533,222.2386143,216.9072228,199.201,159.0072139,107.3182917,57.5244,30.73962269,20.12931721,15.6685,10.93593314,7.279397604,5.12188
PF3D7_1357900,372.3676326,382.736605,362.381,232.0886411,181.7740904,174.948,69.46247741,31.39592675,35.88275,35.39198995,30.73720754,21.02205,25.20353148,24.75088148,16.2454,19.33928029,26.72348684,36.1245,37.0779936,40.77044016,52.7653,67.26241794,73.90020626,76.9733,111.0359548,187.785669,302.789
PF3D7_1414000,33.73678737,44.06663055,55.7506,77.67196783,130.8166828,204.403,208.5145102,203.4335686,157.923,128.6947067,101.0552185,81.4358,94.89256453,40.61399661,31.8439,30.89761575,26.32937066,16.6047,16.70432963,16.4866037,15.7649,17.45682018,23.98696871,34.588,27.69622222,25.35457688,25.8842
PF3D7_1423600,94.86102071,91.89012807,66.5008,47.02228674,43.92137778,46.8236,31.67900741,26.76482593,24.5282,18.579034,15.535516,15.19935,14.18369074,9.160538684,10.01344,10.0381445,11.89408045,19.7595,25.66791008,31.8117159,38.8349,51.52622905,55.9232169,56.547,50.91744444,55.01272744,79.0098
PF3D7_1132300,37.84198186,50.22604499,61.1526,74.11866325,81.69439043,84.8724,68.70513136,60.20952528,57.4031,38.17428415,28.50213243,26.06015,30.53178259,13.91130303,12.2668,10.48382158,10.28897742,10.96633,11.26031247,11.39931527,11.4954,14.88751758,17.84594208,19.7691,24.11231359,26.22957144,27.1607
PF3D7_1450600,46.98688643,40.10211337,34.5636,26.77644289,23.47982651,22.162,12.94270168,9.852595454,10.20113,10.13655593,10.13253044,10.46853,14.17220432,24.85389005,29.4429,37.00826189,37.91868519,35.2835,38.55899282,42.26073117,45.2868,49.55819083,49.42298148,46.1675,62.56964815,65.97974812,55.7258
PF3D7_0810800,104.8797194,79.87344321,61.9354,46.21003504,36.07516675,28.8195,13.90986593,9.501207132,10.794465,9.600098475,8.66194054,7.37704,7.904776602,3.984415333,4.91903,6.450188673,8.933596697,12.2763,14.82858607,16.51674972,17.9454,24.9889143,32.53913744,40.5049,77.27590626,110.7030544,128.319
PF3D7_1359200,30.19604923,33.06887977,38.3078,47.71778192,52.74129278,54.3648,45.80094757,32.15121539,31.66955,30.75683372,30.88774459,31.0428,24.84961568,19.03016122,18.0558,17.01242885,14.90886259,12.0014,11.55001985,12.08258889,13.7917,12.95384815,14.37224564,21.8986,29.40688029,30.53293704,28.8779
PF3D7_0611900,39.5031766,44.38913821,52.5175,47.4220342,40.48981292,33.66,25.67928251,26.61207778,35.56395,34.61264907,32.34890766,27.4193,17.87345989,13.15220311,8.65303,6.494752686,6.685787778,8.30401,8.295254444,8.746181308,11.7177,27.16291499,31.36275926,29.5915,37.66564815,39.92185185,38.294
PF3D7_0715800,24.53723425,32.70515223,41.0727,41.03744074,45.37235926,57.7931,47.88237404,36.1657288,30.7282,24.31277482,20.3154619,17.9618,20.71389333,8.126126891,5.76181,3.870708403,3.570522454,3.94233,4.361549207,5.041363723,6.13587,7.46071402,9.832128374,12.5073,10.42735185,11.45127648,19.0209
PF3D7_1330600,14.17793854,22.25024846,37.192,41.78568882,49.18855978,58.0904,42.19534727,28.03874532,22.7277,22.16406745,20.57159574,17.5701,18.11772534,8.798470586,7.2531,6.816905876,6.276134768,5.5672,5.184553125,4.676305055,4.16925,4.207395812,4.967409373,6.91437,6.710421852,7.459616258,11.1927
PF3D7_1308100,12.15773715,20.12122485,28.6002,28.51397778,31.2467,39.1407,27.36361334,21.85652805,24.0774,20.88014712,17.11110534,12.48725,15.49886842,6.382939664,3.75951,3.854598889,3.646614935,2.87282,2.722765806,2.747368507,3.06109,4.524475573,5.890843381,6.62826,6.65013474,6.854056537,7.997
