,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34
PF3D7_0822800,57.11461631,56.51248889,56.0746,54.33366729,49.14708661,38.0706,25.73784555,28.41116182,60.8466,99.86729929,112.4870591,111.245,102.83552,95.07602273,85.76875,80.11195246,70.94931571,59.7072
PF3D7_0209200,38.95374853,38.14266708,38.0005,39.28509956,36.78179259,30.59505,21.22908634,14.9256301,17.51615,41.95131157,71.51805517,93.59085,95.86588684,92.43016044,76.32315,63.15309422,50.8938964,40.65005
PF3D7_API03000,55.74891523,60.58337323,71.62505,96.47011028,107.291583,105.377,202.854037,176.3531852,362.634,190.3893136,112.9950147,107.6897,54.36136601,36.39261269,38.47585,25.06123743,28.38317013,53.1571
PF3D7_1017600,24.61224487,24.02512566,17.99355,16.34966643,15.09880428,12.27353,8.866844609,22.6491922,60.52535,92.63232797,95.3087512,75.0503,75.70771618,64.21370587,39.87235,42.72060762,37.54566736,21.1308
PF3D7_1441900,42.29464073,32.519181,29.14845,42.92448805,43.94802848,29.5046,21.23286071,14.28378019,8.79331,20.4984479,42.67355209,72.2382,91.28673204,101.8320176,112.1495,72.29268546,57.04854549,59.4647
PF3D7_1462300,63.08305596,65.07446448,75.90885,81.37947301,82.5518512,79.1474,56.40052613,62.95235659,114.05815,168.9244347,180.4122815,161.3665,144.5713607,129.9155214,116.3925,95.47130467,78.68546837,67.8032
PF3D7_1222500,32.46990457,31.7822883,34.6171,42.21616411,47.04620986,47.3782,40.8919694,33.36182643,47.21045,66.43852651,92.20989612,118.263,130.3103106,133.3938255,127.7535,95.73673484,61.15171257,37.881
PF3D7_1238800,44.38245616,45.94881419,43.6867,43.42644548,50.84126151,76.7165,113.9795908,110.2563868,28.32805,13.23796586,10.53756787,13.459205,16.65060431,20.86027129,28.2896,25.14117962,27.53306409,35.05935
PF3D7_1464500,33.85245,35.26190873,42.49525,46.63706471,52.97556765,62.5686,64.3337515,57.36847473,20.79925,12.85029967,11.2350233,13.1777,18.51682257,21.91247367,23.9284,26.81714617,31.0203917,34.97545
PF3D7_1009400,31.81519446,30.84216171,30.90615,29.72107977,26.82699295,21.06365,16.20847287,12.32872478,31.81875,50.8850268,57.67286834,56.1542,48.74131207,45.32273495,44.4389,44.1280476,41.46024031,34.78545
PF3D7_1351900,20.99362708,20.66323333,20.8159,23.40676296,25.26656116,26.86025,19.74794995,24.30485684,23.4306,36.82436336,52.48556479,66.68735,72.50540731,65.14083831,42.57015,41.62697567,35.74960413,23.8144
PF3D7_1441800,21.59630727,23.56410834,25.8263,25.92885925,26.44414931,27.18985,19.95476084,14.57189283,7.403895,6.696235693,6.852762686,7.39978,8.091721036,8.266632899,8.038845,9.373077641,13.45141047,19.95105
PF3D7_0517200,6.803962686,5.365353762,4.530905,3.506343886,2.879258313,2.606505,3.099484059,9.624797769,28.7268,31.37303204,28.97460139,21.30435,16.30131338,12.93751861,10.579145,10.47728809,9.970416168,9.098225
PF3D7_0811200,24.84241099,24.57453333,27.4662,26.75499631,23.42519868,15.68335,11.33815755,9.537414427,11.6765,19.47644334,26.84920133,31.67575,32.13591156,33.5806467,36.55095,34.51518388,32.14826123,29.68685
PF3D7_0714600,14.30322838,14.45065543,12.17304,11.75659368,12.56805864,15.1624,12.37554136,19.49269779,28.2028,43.56903814,45.70878843,38.2189,38.87564302,32.88465084,20.6144,21.61326462,19.26913339,11.7827
PF3D7_0416900,22.78687387,22.91120866,24.2245,21.3425313,17.66566958,14.02205,9.601679514,6.876891722,7.13714,13.29225035,21.08147406,27.1309,28.09986483,28.0541384,26.9948,24.39571106,23.6063409,23.7149
PF3D7_1326700,7.326032338,6.012417043,5.290145,6.017680611,6.988300825,8.367535,17.40255471,27.76254803,23.88005,19.42705657,15.72870886,12.70457,12.51660783,11.8769954,11.198375,11.18239177,10.54988433,9.175845
PF3D7_0829000,19.98513889,20.18908321,21.93685,23.65624408,24.89812948,25.34825,26.45424445,19.33052729,9.120775,8.562419874,9.479392566,13.6227,16.4387027,17.68256985,18.261,19.44093794,20.28572843,20.74325
PF3D7_1225200,18.45160489,18.49917333,18.99775,19.57481002,19.81078308,19.6831,17.02463915,20.60132749,33.26755,41.10386959,41.39710074,34.3276,29.62499639,25.06619242,21.5382,22.07465066,21.50410118,19.44595
PF3D7_1037600,50.33844115,50.38193704,50.4889,50.53550881,52.18557823,55.98415,55.33559444,52.12209259,45.32035,76.92425444,89.90073053,90.9658,82.37308972,75.28319035,69.8043,68.91088825,62.35248171,50.7282
PF3D7_0713600,8.64673666,10.20433963,11.543835,10.91658465,9.69189975,7.58604,5.848667789,4.913785608,5.921285,6.280545885,6.002824057,4.883615,4.667741797,4.531261799,4.48147,4.202657089,4.603470072,6.368295
PF3D7_0415100,3.085206118,3.253946667,3.76553,3.223647901,2.764583033,2.571,2.226818442,2.452419665,3.76209,5.502101844,6.736933561,7.58503,7.768248553,8.983195492,12.06638,8.748352186,5.249027685,3.159295
PF3D7_0621400,1.49280097,1.362256674,1.143222,1.192969459,1.615129423,3.658325,11.78075179,16.5357849,9.639465,6.316765274,4.22303484,3.14544,2.269311244,2.021488906,2.131751,1.984797983,1.830404958,1.58516
PF3D7_0819800,2.553014054,3.4540142,4.01873,3.40465673,3.201239937,3.4583,3.358296296,3.358082603,2.118085,1.989815858,1.899108076,1.8384155,1.806130986,1.758563741,1.643503,1.487342502,1.461308467,1.558592
PF3D7_1233900,37.80929229,38.24209536,38.81185,36.95486275,35.74370318,35.00875,32.99713999,25.10440349,13.7484,20.72663762,29.24257927,35.6454,36.87033709,36.56199986,34.9008,35.75407045,36.33544653,37.1837
PF3D7_0424400,1.265281319,1.271575934,1.168062,1.088867436,1.086367717,1.2234925,2.401168732,5.613044185,8.79516,4.751913179,2.361772319,1.641361,1.40969396,1.495752001,1.9205285,1.406343914,1.181355302,1.1602708
PF3D7_0625100,1.024290447,1.026514185,1.04272995,1.275588795,1.706093274,2.26708,2.671828761,1.937211568,1.545556,1.32003446,1.17759722,1.0658095,1.066962773,1.058365933,1.0339924,1.007552376,1.006292409,1.0242804
PF3D7_1401000,4.942644779,5.343037381,5.134245,4.782119162,3.957594829,2.4073935,2.06598938,1.416643741,1.6441315,1.555222676,1.552231777,1.6326195,1.324753104,1.337917136,1.7133775,1.767460888,2.22113315,3.41569
PF3D7_1243300,1.822006481,1.947797778,1.99232,1.780960741,1.765686347,2.5518905,21.33731165,100.8507797,235.062,97.66687845,25.47524221,9.289905,6.106851903,4.147718556,1.652095,2.579483889,2.541899074,1.507125
PF3D7_1347500,1271.006865,1252.232701,1098.355,944.6802946,723.4675102,468.749,400.1411093,901.2350837,2797.18,3354.4416,3294.549358,2604.685,2300.092258,2076.097006,1881.83,1585.311643,1338.119538,1186.86
PF3D7_0323000,2308.787112,1896.580585,1733.705,2028.312407,1994.707507,1597.79,1363.344931,458.1750249,426.9075,234.4003643,288.9229394,839.929,1499.46841,2357.491118,3214.825,3587.014715,3504.236269,3000.275
PF3D7_1420700,423.2612321,379.3927192,349.7265,256.9876532,168.6187132,114.47825,168.2220957,774.528673,1725.415,1392.57037,1092.190088,898.846,837.2362326,796.7930811,756.1485,722.929754,645.1740603,505.893
PF3D7_0519700,318.1515865,302.0847382,300.2165,308.2565,316.1158148,330.531,308.1358774,877.5232974,1672.485,1772.63403,1727.885572,1426.925,1292.928002,1031.029977,656.945,582.1102226,487.2572166,362.193
PF3D7_1105600,154.3431349,117.3882215,96.92175,71.68792148,50.64988811,37.3434,116.7415366,620.1502453,1188.16,889.295332,651.454878,539.1135,528.7796295,503.479024,436.526,397.8257657,326.2146208,224.401
PF3D7_1404900,191.4230881,176.0746206,166.5675,149.8840588,136.426587,125.1275,239.2770989,831.0233949,1346.17,892.9778333,546.1969663,394.6665,365.1937916,339.0684673,315.0045,307.4034283,276.5046986,219.284
PF3D7_1410600,442.8593687,407.0373793,367.408,355.7785343,308.3113475,205.202,160.9061199,122.7012418,335.231,574.4297276,644.9367225,636.3,593.6507073,591.4354639,643.95,577.450236,524.561208,491.8685
PF3D7_1143400,711.7060214,622.5708529,512.7155,455.7919138,355.3490182,212.696,187.4998082,157.5929935,407.828,607.7569125,695.3836215,711.5375,660.7816661,669.2978319,790.954,832.7102984,825.7719568,771.406
PF3D7_0309500,244.8719369,241.4020025,256.6435,251.0746926,233.5603466,204.6525,145.5021624,148.4259973,387.4825,503.5664643,509.9257778,441.878,456.4265421,496.6101246,554.072,422.0827726,326.1253065,279.159
PF3D7_0914700,196.8871283,209.1519828,214.3535,201.7492784,167.063939,97.0068,64.84894906,123.0554717,385.4445,713.4311901,791.5749279,702.825,604.4333618,502.2338006,400.702,290.7438639,215.7592125,177.8945
PF3D7_0922600,118.8971032,128.4584445,145.9805,137.0966985,122.6807487,99.61695,69.25701408,138.9330413,333.189,544.9817048,637.1919336,658.63,666.9214228,618.0539279,425.1255,293.6234206,182.4930052,113.12465
PF3D7_1118300,79.36300767,79.8936537,82.12695,76.02872607,74.91305486,81.3202,65.44242092,110.5143142,287.317,389.3392318,396.6837634,322.925,294.4209245,250.1108227,182.9715,139.0127101,104.5222086,81.1937
PF3D7_1468200,166.5966131,132.6660325,105.55875,77.24081325,75.63619312,100.20575,142.888623,109.5279444,42.80605,45.84149638,60.51505171,101.6733,134.4768238,158.2715361,175.1485,191.151347,199.7199209,199.1535
PF3D7_1412800,41.68997725,53.52881244,63.7606,76.65437697,79.53877089,73.70895,54.22523751,46.73354951,89.2493,207.4135096,281.9317585,310.5485,294.8531664,257.9574222,191.4945,112.1471295,57.38167439,30.3453
PF3D7_0707700,74.42393034,68.79077429,64.2707,64.47789185,68.23006714,87.7942,158.3464758,228.7009015,201.0395,132.6827719,106.5208235,105.43,112.8775094,111.315751,99.61115,101.5746934,96.40370282,80.34
PF3D7_0420000,33.82457428,32.63517857,32.5968,27.42112149,25.72595323,27.8397,22.53275526,45.80726477,115.646,136.935275,130.7079704,90.84105,78.4469645,64.62275922,51.23465,50.4629187,47.20760434,38.8552
PF3D7_1455400,29.4264774,30.04700416,30.95425,33.52727362,30.68065867,19.88345,20.27940404,51.4445758,89.93095,128.5945485,131.4809948,101.86865,90.17977239,77.61378707,60.9393,47.15528416,36.2796953,29.139
PF3D7_1251600,14.79431525,13.64896581,11.252665,8.513098861,6.783009632,5.290635,4.729988966,18.95749351,55.0481,73.3816252,72.35003281,52.4614,46.41570989,37.47172582,25.60215,26.96796481,24.88366804,16.5619
PF3D7_1324200,29.54507048,30.53663102,31.85735,29.29545562,28.8805635,28.84255,19.01190688,26.73533169,53.7023,90.84774712,99.18125061,89.58765,83.99723083,72.7341415,56.33945,53.46687604,46.44219204,31.8439
PF3D7_1014400,28.18700389,27.59183392,27.3447,26.24091998,22.5458527,14.702885,9.821056249,11.54865097,14.54547,36.06092323,58.08428168,73.0108,71.27567527,65.09594796,53.1458,45.51126532,36.8229954,29.4377
PF3D7_1362300,66.59160754,65.63604616,64.5681,62.58083927,57.07327426,44.7934,27.7482846,21.42850613,16.8275,32.78169255,55.15136353,76.4449,82.95430063,87.53163001,87.4988,90.62327937,86.27409087,70.9027
PF3D7_1012100,31.92246399,32.12177077,28.9308,20.39581517,17.27597596,19.41515,35.76167144,46.02008804,19.91775,9.50196787,4.183243228,2.246028,1.600207023,1.752465954,3.0138695,6.493057184,14.82145446,27.43305
PF3D7_0711300,46.19387939,38.07221503,32.8713,39.91963333,39.82095181,31.43795,30.179763,34.2692128,61.31385,70.86352561,74.36810923,73.77125,71.90729496,67.23852736,60.5481,66.83867127,66.62889727,58.94865
PF3D7_1469000,18.49359566,19.66862491,25.9874,34.98452573,35.96499708,31.2511,26.15828225,20.30926769,3.90927,4.523279692,5.028321741,5.23134,8.892587927,13.77499924,18.52335,20.02900038,20.09979815,19.65065
PF3D7_1317600,16.36909318,18.88360224,20.917,23.15189286,23.08175724,20.27715,15.88404939,11.37272579,3.920985,2.778270063,2.844851138,4.75304,11.13977753,13.68263276,13.5958,10.2010482,9.792496892,12.81675
PF3D7_1132600,44.89888297,44.26853472,46.5203,47.92857046,47.78792399,47.07155,41.08527449,46.15735496,41.6176,75.90910139,100.0768392,109.9005,103.5068611,89.59183806,71.87565,68.64052161,61.91655553,50.6503
PF3D7_0803000,32.53576793,32.64929042,32.1526,33.67611705,34.91871346,37.2271,34.24779523,31.13400037,33.3808,58.80589293,70.6343312,72.8176,67.77575668,57.9763355,46.99185,46.19830866,41.37371636,32.1066
PF3D7_0802500,13.05683044,14.06780054,17.3369,20.30943832,25.48227844,35.5975,57.47537817,62.19277863,27.87525,22.40607735,22.40277581,26.56155,27.9794353,27.09181925,22.336,18.87980829,15.86961836,13.27855
PF3D7_0317900,14.37391291,15.18252048,15.3697,15.27031919,13.17688621,8.637905,6.115277463,3.304719463,3.28001,3.771022789,5.85538038,10.56181,12.6333699,13.80345805,14.47265,13.03538787,12.27218799,12.7143
PF3D7_1366100,3.617051664,2.594423408,1.8319135,1.735287848,4.447618228,21.07825,92.39155894,163.9440496,213.585,88.91886383,24.20269436,9.79231,5.096729087,4.163022563,4.03505,2.838037872,3.10761592,4.419445
PF3D7_0723000,11.02462348,11.11907938,9.217155,8.199096253,6.665334558,4.452795,4.027001968,7.191198624,9.354105,12.58361064,17.31423482,23.53605,24.15139815,21.1954053,13.827215,11.51295655,10.07139421,9.26429
PF3D7_1211600,16.80541248,17.20497963,16.59635,16.33366829,15.23434055,12.385385,8.724641449,7.52325604,5.99261,8.366173378,11.32013723,14.22125,18.23184143,18.63910185,17.03725,18.29143519,17.9311653,15.3514
PF3D7_0724500,5.59481281,4.540498293,3.06335,2.824226946,2.553542277,2.0686375,2.327231944,3.808016655,9.179935,13.8823026,14.20324422,10.32207,7.851498288,6.721140305,6.22759,7.70858163,7.7546531,6.15011
PF3D7_1324300,8.396227138,9.515312725,10.285525,8.608700408,6.704404077,5.16364,4.20145918,3.611301672,4.850615,4.911499545,4.496369461,3.31859,2.656357847,2.340361384,2.176865,2.66989325,3.980512835,6.567465
PF3D7_1248000,2.150723976,4.093725337,8.378855,13.05777334,14.58224658,14.53715,12.33628466,10.29130266,3.87366,4.371399538,4.154095044,3.1984,3.796737037,3.735236434,2.688345,1.900879692,1.614661171,1.536051
PF3D7_1020800,2.763285369,2.80196463,3.313235,2.438921783,1.941564809,1.795479,1.553477698,1.891931888,3.884555,6.040319273,6.662555601,6.05271,4.631297151,4.446039259,5.04008,3.930572025,3.377443347,3.25134
PF3D7_0404800,1.950951159,1.714591555,1.8385855,2.102399342,2.742171967,4.19686,8.077697218,12.13302316,12.60415,7.309568738,4.204550053,3.19231,2.67344332,2.215459526,1.8367605,1.862511085,2.111366653,2.544915
PF3D7_0728500,1.257368088,1.335505524,1.525131,1.955003503,2.128174484,2.18203,2.823211045,1.788839981,1,1,1,1,1,1,1,1,1.059823944,1.2307495
PF3D7_0531500,7.287987407,6.763542806,4.8843,7.780468054,6.953337507,1.618877,1.243212441,1.411102236,2.34679,2.433874815,2.829819348,3.614415,2.875048333,3.332109658,6.3572,9.838816268,9.71857867,6.82791
PF3D7_0304700,2.327784872,3.460946107,4.683715,4.217277074,3.398802833,2.363217,1.557530324,1.53691463,1.8796625,1.46646927,1.297134646,1.327288,1.119074888,1.106148317,1.2632935,1.195440535,1.234118132,1.6042115
PF3D7_0602700,2.842863548,2.905354245,2.728265,1.862036126,1.622825554,1.803071,2.216444565,2.87080443,2.804605,4.846980017,6.717749115,7.69344,6.557058903,5.138567699,3.81786,2.203442286,1.947010155,2.429475
PF3D7_1477100,3.921629451,2.539623496,2.0783785,1.3032097,1.051702371,1.04070365,1.108753539,1.196401481,1.1614545,1.160022698,1.116634232,1,1.099901372,1.540594025,3.147069,6.106140807,7.304324725,6.704075
PF3D7_API03800,16.82168611,16.8906913,22.723085,29.45914063,28.22897708,18.97065,47.18578691,15.18015327,17.53695,7.658205244,3.417844102,2.7463685,2.143757214,1.548722046,1,4.06628,11.32772019,20.364475
PF3D7_1114600,1.3438536,1.420342648,1.6323945,1.663042144,1.845582303,2.381201,3.213518349,3.81744369,1.784075,1.445452933,1.39141037,1.49454,1.312987427,1.16073307,1.04210725,1.032116373,1.10233077,1.322124
PF3D7_1324900,5954.995908,6128.499259,5849.24,5405.903105,4542.190326,2971.855,2017.56645,576.4034376,597.7015,1044.106213,1964.38392,3304.95,4026.392743,4977.46801,5972.24,5012.932593,4773.000389,5113.4
PF3D7_1340900,333.1551457,292.0856123,290.935,283.6856186,313.4718565,402.6895,620.4079871,996.9149792,1505.83,1041.434713,734.5771569,613.3135,626.0235301,652.7054372,686.68,731.4755446,675.5701313,444.091
PF3D7_1108600,426.1074447,589.4105227,861.332,1158.437143,1391.504556,1519.52,1176.800965,644.475383,263.386,180.9884733,174.9318235,247.085,363.9200755,440.9681863,483.4095,423.123815,377.2315071,355.369
PF3D7_0624000,589.1827694,540.9950162,471.072,467.0465027,463.036956,454.2495,361.6245299,241.1894017,290.0295,424.0519414,468.5395288,467.545,492.4269073,559.993136,670.4225,665.4618413,655.8510406,640.3445
PF3D7_1446000,303.6003179,212.7356294,194.5215,277.3642246,498.3513887,858.6665,847.0053987,746.4213405,1791.398,1130.201535,771.3155189,624.1915,577.5095504,520.5984556,449.5235,372.0032633,378.924963,467.732
PF3D7_1473200,388.8373943,401.9574879,433.3895,470.253772,443.3721784,337.735,243.3087874,118.7348592,130.232,172.4383531,220.0769509,266.181,319.2179437,427.000419,562.1505,465.8938194,414.028352,393.0395
PF3D7_1221200,161.8922938,155.99136,154.8765,150.644007,143.7103758,131.7,77.71241269,42.92841846,27.88265,71.30830911,144.6511589,228.363,259.8048564,262.208185,232.9095,245.7429621,225.7960819,184.2915
PF3D7_1128200,182.495854,165.7105382,150.2795,165.5751528,157.6505785,117.96985,84.89161609,76.03765514,185.1475,261.9407743,298.1118815,309.4655,272.0944881,263.2234328,276.469,268.1179397,245.7346284,207.734
PF3D7_1459000,77.9538636,79.6718783,80.05205,78.04901963,75.9840467,74.9297,63.81093991,93.80492824,245.282,365.265147,386.3022487,330.4715,281.1224913,225.6020656,169.2435,132.6621223,100.2265795,76.1641
PF3D7_0306700,110.5749776,103.9720331,102.0265,113.3564922,106.6859407,71.1506,45.38423868,32.5708536,55.0826,106.870201,176.6309572,237.2205,236.417946,220.1623902,183.509,173.2971194,151.5230291,121.3905
PF3D7_0815200,126.7500185,125.2295729,115.8455,112.4953149,103.444486,81.5826,53.68969921,56.33269576,106.61695,187.4646947,208.0688591,198.2785,199.9780463,191.5463604,165.261,166.6874023,154.1557578,123.6615
PF3D7_0610700,137.7684099,131.1747896,94.31605,79.26106873,61.25271205,34.1757,41.90744905,110.8996872,118.39495,132.5516308,157.2459454,197.038,244.1727853,242.6852667,195.493,158.926988,138.271007,125.7395
PF3D7_0904500,89.83446864,99.66719128,105.92235,94.35495209,78.77182812,58.2777,44.50139194,37.61834917,13.4043,8.576719884,9.184474614,20.0339,49.15020579,60.311631,57.99675,67.69679656,73.34855988,80.3213
PF3D7_1419300,86.66443983,80.7648387,69.90205,50.37133093,34.93211251,24.8986,14.51062762,9.391528556,18.51995,52.24045201,92.8915433,128.7585,142.7032663,134.6494775,94.52915,73.90697063,73.90190271,86.43485
PF3D7_0310200,44.42681877,37.23741803,33.1138,24.98992285,20.15808239,17.6364,19.01826887,67.68298363,182.8175,164.164662,132.9862984,85.24625,72.60070727,64.38699529,58.14875,62.86631508,62.81191136,54.9417
PF3D7_1359000,19.18287404,15.54596487,13.45345,11.27264004,8.260173593,5.125335,5.28442261,15.13345082,41.55705,51.3553368,51.6813472,42.54715,35.94797658,33.49080647,33.68975,33.06121042,31.04465591,25.2691
PF3D7_1364500,29.1804289,29.32451852,30.093,28.04245653,25.1734808,20.88985,14.45148371,21.17558934,39.23275,72.56735804,95.35094197,105.3533,99.93978638,85.35044717,63.21405,52.89875108,41.41800499,30.07125
PF3D7_0316100,16.96718563,21.56076495,25.48195,21.17201942,17.40133243,14.66955,34.86779075,71.56135925,73.16965,35.81066532,12.91190534,5.87509,3.674108117,2.324003376,1.4969155,1.880128046,4.50274428,12.21304
PF3D7_0520400,18.49896439,20.54305704,22.1116,23.4250348,24.89960409,26.74695,23.33191236,19.50701538,5.30597,3.786625505,4.198941806,6.51117,7.515809614,7.629479163,7.03622,8.199510301,10.47006954,13.8236
PF3D7_1405200,14.49664014,17.34227508,21.9958,23.30839351,24.21238903,24.68795,29.31474116,29.44626676,8.165735,3.814460877,2.923744443,4.529075,8.158194045,11.48775315,13.6808,13.56028428,13.38860924,13.4987
PF3D7_1358200,14.27116363,14.26461317,15.25955,13.6233801,13.2570124,13.58735,11.48803205,13.38369355,24.023,35.40375137,37.51332464,32.78605,28.51040927,25.76968042,23.02805,21.32576407,18.80788323,15.9812
PF3D7_0322500,7.760193904,8.486671154,9.32854,9.596176571,11.56514852,15.03852,18.00180067,23.2025312,7.284865,3.320012847,2.132319176,1.990841,2.634606072,3.73057338,5.182575,7.122299697,7.402876339,6.728265
PF3D7_0424200,3.914485385,3.608142668,2.935235,2.043368022,2.136478675,4.78663,47.27594292,163.1356691,202.294,100.0217626,33.49694451,11.184275,7.037986895,5.069714541,4.03084,6.217088148,6.434322073,4.546945
PF3D7_1307300,12.26174267,12.5980094,12.20052,9.012409823,6.351376582,4.679395,3.035481708,2.619047267,2.3696905,4.151771976,7.388841044,12.14065,15.14996287,14.8047539,12.098075,12.20888499,12.02797477,11.47455
PF3D7_0401700,64.39833936,43.90227632,21.9661,8.911123176,4.330821454,3.0441975,2.346360107,2.123948889,3.851785,2.692004301,1.960002535,1.665351,1.625923965,2.991202869,10.37941,33.1199094,59.13018151,77.33255
PF3D7_0926300,3.487811141,5.154042109,6.348865,5.023322861,4.238159688,4.1711,4.898098231,6.680301429,6.988715,4.254531581,2.350293655,1.670112,1.600707286,1.550282212,1.466586,1.53292729,1.654530282,2.061112
PF3D7_1326500,5.006023283,6.468335451,7.4008,6.869393002,6.627770564,6.35575,5.753215757,3.698873706,2.014608,1.619910175,1.595852661,1.949316,2.403419709,2.442937817,2.100835,1.629969221,1.806801597,3.23136
PF3D7_0907000,25.86375338,23.08087833,24.7461,26.96828495,24.92961907,17.026245,18.38832487,29.04758648,29.6566,47.84848437,61.75426288,70.78645,67.35870449,57.96490474,43.3712,28.97894448,27.89667963,34.91105
PF3D7_1471900,5.072463848,5.447795984,5.786855,4.899716702,4.407705406,4.04606,3.199505086,3.865688865,5.28031,8.526475436,10.88347753,12.03698,12.24809807,11.09458563,8.17054,6.257179449,5.268510444,4.386395
PF3D7_0214500,5.232393636,5.09180441,4.414355,3.586927925,2.538003338,1.6267305,1.662146791,1.299187926,2.343882,3.079170509,3.613222861,3.908185,3.998085,4.622270591,6.345055,6.621487557,6.275362677,4.93424
PF3D7_1025500,2.024758105,2.815927842,3.510945,3.31407881,2.960010453,2.56845,2.46778409,1.938824284,1.83676,1.457074486,1.351333083,1.4036545,1.544854386,1.580921928,1.527886,1.216098788,1.16990609,1.465944
PF3D7_1408300,1.270584833,1.277681484,1.292133,1.802837823,2.55382339,3.723845,4.719392506,4.759761753,2.3673185,1.368013364,1.122676006,1.1315115,1.169586994,1.134234444,1,1.101750201,1.181269818,1.2113115
PF3D7_1112800,1.946070968,2.07718249,2.50623,2.049378815,1.793954884,1.631713,1.609492086,1.573661905,1.169438,1.302918325,1.472785653,1.690733,2.022115593,2.213713718,2.445485,2.728541097,2.644656729,2.0728795
PF3D7_0701600,3.909757034,2.493147671,1.6531605,1.18673815,1.065238493,1.04301685,1.011618129,1,1,1.222042222,1.222042222,1,1,1.070431173,1.4631605,3.323516596,4.806701009,5.45241
PF3D7_0112100,2.077004193,1.954418654,1.8588645,1.493998169,1.243780811,1.1076705,1.237584453,1.964207134,2.119847,4.714827143,6.797157077,8.111105,5.464080129,3.237743324,2.195045,2.392964139,2.41497582,2.21948
PF3D7_0114800,1.885384293,1.305147244,1,1,1.018745611,1.0723045,1.077621167,1,1.286802,1.672656894,1.752175834,1.562545,1.752185175,1.85973147,1.8814075,3.930079109,4.176084759,2.64285
PF3D7_1477200,5.56353959,3.086319445,1.974917,1.302329788,1.173394163,1.2756045,1.173512278,1.04558737,1.21221,1.245568665,1.220469487,1.1323805,1.084157971,1.451207845,3.37202,8.3855518,9.937105044,9.183155
PF3D7_1403200,1.298580454,1.458315139,1.609916,2.129179291,2.517351912,2.725085,2.185032537,1.398696799,1.549405,1.33288753,1.164757156,1.12352915,1.081798669,1.175421685,1.4846465,1.276919463,1.187752453,1.1503165
PF3D7_1345100,143.2913986,113.4806119,89.937,63.13096197,44.89496799,36.02655,93.35340568,474.7365849,996.9265,642.8734376,418.2952264,333.6375,296.3382786,278.5579888,276.0835,261.0120695,230.8142521,182.9425
PF3D7_0931100,68.80143186,44.47427303,30.35995,17.36005701,12.82997105,12.75625,18.56437507,99.37363229,285.009,291.2817165,256.7050699,173.1975,150.4829582,142.822774,137.271,178.3405264,175.8658096,112.2639
PF3D7_0617200,304.8467883,283.9221618,267.2615,228.3217017,233.5737254,275.6785,204.9217511,213.7622694,185.382,302.8291452,424.2063853,521.937,639.4514911,615.6076481,468.7195,517.232463,490.9396074,353.6595
PF3D7_1358700,41.80870058,55.7946318,80.7872,105.5758627,141.1144807,193.9809,248.5516066,376.0852071,196.5965,205.977168,225.1552477,256.533,260.5294579,223.4662484,141.9908,91.76581447,56.54332109,36.8887
PF3D7_0301700,349.9870327,248.4725491,196.81,137.236355,105.261838,89.665,71.43924581,72.98718519,212.7705,172.7319998,122.7314148,81.07675,95.24196756,191.6586233,462.723,640.393085,649.1394748,519.71
PF3D7_1459400,16.38265073,20.97140041,32.50155,60.61219866,102.1537287,144.5105,157.6454381,162.2116037,77.61895,115.4403683,142.6086084,157.6845,165.631189,159.6736603,120.297,72.92859635,35.32215816,14.5476
PF3D7_1126900,91.47942329,89.20159611,83.72345,59.42437793,50.86778038,50.6006,45.03089568,47.21517627,153.45255,182.5173822,188.4192141,186.5495,163.2085569,154.7292996,159.8615,153.43965,133.3749171,95.59475
PF3D7_0804800,79.88977267,81.95163611,84.29735,82.79166029,75.86415366,60.1727,36.74677447,56.29586513,132.8396,293.5551145,393.1665268,429.7635,410.1582719,344.0279794,216.2435,157.0794734,109.1656767,77.5358
PF3D7_1320600,107.0033127,96.28031818,82.575,76.01415499,73.60328314,73.53245,156.9938424,255.1173526,274.512,176.0142222,147.538307,173.711,199.1359152,198.2304657,174.7955,168.2046134,151.4717628,119.65395
PF3D7_0308600,119.0437248,116.0360907,110.96635,101.7111606,87.82620616,69.31155,39.18909974,35.4349816,93.6449,175.3196327,214.8096937,224.319,207.0336457,182.3127976,150.084,145.4355815,137.7362875,125.324
PF3D7_0819600,53.34415023,52.27202719,53.67755,56.81050284,80.40830119,166.9965,294.883321,407.3189412,161.5925,67.94814389,27.3772113,16.76625,20.46390358,25.59363586,32.18685,47.74157168,55.31477384,57.47895
PF3D7_0509000,62.75381476,69.18781788,79.3338,92.97011999,108.3282168,118.13025,114.2891771,79.7406445,26.4975,20.12275616,21.71306807,34.6698,47.4762708,54.80322409,58.659,52.25633333,51.06565466,56.15535
PF3D7_1467900,26.25534839,27.2897327,29.9712,30.1237113,37.54359736,68.46375,163.5398745,254.9976133,153.884,72.32414619,27.37241771,11.8847,10.28481441,10.94434862,15.18925,21.31046989,24.74678949,26.44755
PF3D7_0719000,41.75153883,42.2058578,36.52535,30.01531162,21.60557048,12.496785,8.011478914,6.518229997,3.401,5.963972154,13.26161038,28.2126,42.65778306,43.80961725,35.12405,39.19251556,39.93710932,37.78875
PF3D7_0321600,40.53866504,41.21783355,44.69595,48.03226264,52.36927019,57.0899,59.22748059,50.76352138,17.45385,12.78899672,14.01451862,22.53605,26.37312132,29.4936767,32.44265,36.34806316,39.35756047,41.3589
